subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
3,45,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,95.05049495,7.22507715,92.77492285,14.70468713,49.077856,63.24887269
3,45,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,24,95.05049495,7.22507715,92.77492285,14.70468713,49.077856,63.24887269
3,46,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,95.10146956,7.265691564,92.73430844,14.70468713,51.07227343,63.60597027
3,46,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,24,95.10146956,7.265691564,92.73430844,14.70468713,51.07227343,63.60597027
3,47,Genetic bank,F25-1668,CIAT-9740,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,23,95.26189524,8.258246254,91.74175375,17.1158244,37.59678561,53.17945358
3,48,Genetic bank,F25-1668,CIAT-9740,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,23,95.5013496,8.280033942,91.71996606,17.1158244,37.55139829,53.67897284
3,49,Genetic bank,F25-1669,CIAT-9934,Fabales,Fabaceae,Aeschynomene,americana,Aeschynomene americana,Herbaceous_legumes,23,93.82,7.899365705,92.10063429,18.35356516,23.44788858,60.95531778
3,50,Genetic bank,F25-1669,CIAT-9934,Fabales,Fabaceae,Aeschynomene,americana,Aeschynomene americana,Herbaceous_legumes,23,93.79,7.814082405,92.1859176,18.35356516,24.53511309,61.318607
3,51,Breeding,F25-2096,CIAT-PM21_4448,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,23,95.45,11.22,88.78,11.97,30.8,71.78
3,52,Breeding,F25-2096,CIAT-PM21_4448,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,23,95.53,11.31,88.69,12.08,31.65,72.35
3,53,Breeding,F25-2101,CIAT-CIAT_16071,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,23,92.96,13.6,86.4,16.88,28.86,66.57
3,54,Breeding,F25-2101,CIAT-CIAT_16071,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,23,93.1,13.66,86.34,17.03,28.88,66.46
3,55,Breeding,F25-2105,CIAT-BR09_4467,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,23,92.32,14.58,85.42,13.61,24.69,59.75
3,56,Breeding,F25-2105,CIAT-BR09_4467,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,23,92.29,14.67,85.33,13.7,23.95,58.17
3,57,LMF-invivo,F25-2131,Muestra # 02,Poales, Poaceae,Cynodon,nlenfuensis,Cynodon nlemfuensis,Grass,23,92.11,9.45,90.55,5.75,39.56,77.29
3,58,LMF-invivo,F25-2131,Muestra # 02,Poales, Poaceae,Cynodon,nlenfuensis,Cynodon nlemfuensis,Grass,23,92.24,9.14,90.86,5.73,40.52,78.28
3,59,Breeding,F25-2170,CIAT-BH22_0765,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,23,97.37,10.96,89.04,9.8,37.41,73.32
3,60,Breeding,F25-2170,CIAT-BH22_0765,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,23,97.6,10.53,89.47,9.78,34.91,71.19
3,61,Breeding,F25-2171,CIAT-BH22_2531,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,23,96.47,12.31,87.69,6.21,32.78,70.94
3,62,Breeding,F25-2171,CIAT-BH22_2531,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,23,96.43,12.37,87.63,6.23,33.31,71.5
3,63,LMF,F25-0017,Hohenheimer Heustandard,,,Hohenheimer,Heustandard,Hohenheimer Heustandard,,23,91.34432784,9.990152095,90.0098479,,,
3,63,LMF,F25-0017,Hohenheimer Heustandard,,,Hohenheimer,Heustandard,Hohenheimer Heustandard,,24,91.34432784,9.990152095,90.0098479,,,
3,63,LMF,F25-0017,Hohenheimer Heustandard,,,,,Hohenheimer Heustandard,,25,91.34432784,9.990152095,90.0098479,,,
3,64,LMF,F25-0017,Hohenheimer Heustandard,,,Hohenheimer,Heustandard,Hohenheimer Heustandard,,23,91.32173565,10.12699803,89.87300197,,,
3,64,LMF,F25-0017,Hohenheimer Heustandard,,,Hohenheimer,Heustandard,Hohenheimer Heustandard,,24,91.32173565,10.12699803,89.87300197,,,
3,64,LMF,F25-0017,Hohenheimer Heustandard,,,,,Hohenheimer Heustandard,,25,91.32173565,10.12699803,89.87300197,,,
