sample,dm,ash,om,ndf,adf,protein,tddm,gas_g_dm_incubach4_g_dm_incubatch4_g_digested,ch4_g_dm_incubatch4_g_digested,ch4_g_digested,part,ch4_8h,ch4_24h,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600,602,604,606,608,610,612,614,616,618,620,622,624,626,628,630,632,634,636,638,640,642,644,646,648,650,652,654,656,658,660,662,664,666,668,670,672,674,676,678,680,682,684,686,688,690,692,694,696,698,700,702,704,706,708,710,712,714,716,718,720,722,724,726,728,730,732,734,736,738,740,742,744,746,748,750,752,754,756,758,760,762,764,766,768,770,772,774,776,778,780,782,784,786,788,790,792,794,796,798,800,802,804,806,808,810,812,814,816,818,820,822,824,826,828,830,832,834,836,838,840,842,844,846,848,850,852,854,856,858,860,862,864,866,868,870,872,874,876,878,880,882,884,886,888,890,892,894,896,898,900,902,904,906,908,910,912,914,916,918,920,922,924,926,928,930,932,934,936,938,940,942,944,946,948,950,952,954,956,958,960,962,964,966,968,970,972,974,976,978,980,982,984,986,988,990,992,994,996,998,1000,1002,1004,1006,1008,1010,1012,1014,1016,1018,1020,1022,1024,1026,1028,1030,1032,1034,1036,1038,1040,1042,1044,1046,1048,1050,1052,1054,1056,1058,1060,1062,1064,1066,1068,1070,1072,1074,1076,1078,1080,1082,1084,1086,1088,1090,1092,1094,1096,1098,1100,1102,1104,1106,1108,1110,1112,1114,1116,1118,1120,1122,1124,1126,1128,1130,1132,1134,1136,1138,1140,1142,1144,1146,1148,1150,1152,1154,1156,1158,1160,1162,1164,1166,1168,1170,1172,1174,1176,1178,1180,1182,1184,1186,1188,1190,1192,1194,1196,1198,1200,1202,1204,1206,1208,1210,1212,1214,1216,1218,1220,1222,1224,1226,1228,1230,1232,1234,1236,1238,1240,1242,1244,1246,1248,1250,1252,1254,1256,1258,1260,1262,1264,1266,1268,1270,1272,1274,1276,1278,1280,1282,1284,1286,1288,1290,1292,1294,1296,1298,1300,1302,1304,1306,1308,1310,1312,1314,1316,1318,1320,1322,1324,1326,1328,1330,1332,1334,1336,1338,1340,1342,1344,1346,1348,1350,1352,1354,1356,1358,1360,1362,1364,1366,1368,1370,1372,1374,1376,1378,1380,1382,1384,1386,1388,1390,1392,1394,1396,1398,1400,1402,1404,1406,1408,1410,1412,1414,1416,1418,1420,1422,1424,1426,1428,1430,1432,1434,1436,1438,1440,1442,1444,1446,1448,1450,1452,1454,1456,1458,1460,1462,1464,1466,1468,1470,1472,1474,1476,1478,1480,1482,1484,1486,1488,1490,1492,1494,1496,1498,1500,1502,1504,1506,1508,1510,1512,1514,1516,1518,1520,1522,1524,1526,1528,1530,1532,1534,1536,1538,1540,1542,1544,1546,1548,1550,1552,1554,1556,1558,1560,1562,1564,1566,1568,1570,1572,1574,1576,1578,1580,1582,1584,1586,1588,1590,1592,1594,1596,1598,1600,1602,1604,1606,1608,1610,1612,1614,1616,1618,1620,1622,1624,1626,1628,1630,1632,1634,1636,1638,1640,1642,1644,1646,1648,1650,1652,1654,1656,1658,1660,1662,1664,1666,1668,1670,1672,1674,1676,1678,1680,1682,1684,1686,1688,1690,1692,1694,1696,1698,1700,1702,1704,1706,1708,1710,1712,1714,1716,1718,1720,1722,1724,1726,1728,1730,1732,1734,1736,1738,1740,1742,1744,1746,1748,1750,1752,1754,1756,1758,1760,1762,1764,1766,1768,1770,1772,1774,1776,1778,1780,1782,1784,1786,1788,1790,1792,1794,1796,1798,1800,1802,1804,1806,1808,1810,1812,1814,1816,1818,1820,1822,1824,1826,1828,1830,1832,1834,1836,1838,1840,1842,1844,1846,1848,1850,1852,1854,1856,1858,1860,1862,1864,1866,1868,1870,1872,1874,1876,1878,1880,1882,1884,1886,1888,1890,1892,1894,1896,1898,1900,1902,1904,1906,1908,1910,1912,1914,1916,1918,1920,1922,1924,1926,1928,1930,1932,1934,1936,1938,1940,1942,1944,1946,1948,1950,1952,1954,1956,1958,1960,1962,1964,1966,1968,1970,1972,1974,1976,1978,1980,1982,1984,1986,1988,1990,1992,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2068,2070,2072,2074,2076,2078,2080,2082,2084,2086,2088,2090,2092,2094,2096,2098,2100,2102,2104,2106,2108,2110,2112,2114,2116,2118,2120,2122,2124,2126,2128,2130,2132,2134,2136,2138,2140,2142,2144,2146,2148,2150,2152,2154,2156,2158,2160,2162,2164,2166,2168,2170,2172,2174,2176,2178,2180,2182,2184,2186,2188,2190,2192,2194,2196,2198,2200,2202,2204,2206,2208,2210,2212,2214,2216,2218,2220,2222,2224,2226,2228,2230,2232,2234,2236,2238,2240,2242,2244,2246,2248,2250,2252,2254,2256,2258,2260,2262,2264,2266,2268,2270,2272,2274,2276,2278,2280,2282,2284,2286,2288,2290,2292,2294,2296,2298,2300,2302,2304,2306,2308,2310,2312,2314,2316,2318,2320,2322,2324,2326,2328,2330,2332,2334,2336,2338,2340,2342,2344,2346,2348,2350,2352,2354,2356,2358,2360,2362,2364,2366,2368,2370,2372,2374,2376,2378,2380,2382,2384,2386,2388,2390,2392,2394,2396,2398,2400,2402,2404,2406,2408,2410,2412,2414,2416,2418,2420,2422,2424,2426,2428,2430,2432,2434,2436,2438,2440,2442,2444,2446,2448,2450,2452,2454,2456,2458,2460,2462,2464,2466,2468,2470,2472,2474,2476,2478,2480,2482,2484,2486,2488,2490,2492,2494,2496,2498
353,92.6100006,12.8599997,87.1399994,38.5900002,30.5,25.7099991,76.7399979,168.6799927,28.6100006,37.2799988,4.5900002,17.4200001,16.9599991,1.0313121,1.0359012,1.0395392,1.0423775,1.0446063,1.0464973,1.0482259,1.0498011,1.0512046,1.0524577,1.0535434,1.0543904,1.0549543,1.0552266,1.0552276,1.0550013,1.0545764,1.0539037,1.0529296,1.0516801,1.0502263,1.0486887,1.0470982,1.0453572,1.0434183,1.0412475,1.0388196,1.0360849,1.0329758,1.0294708,1.0256068,1.0214814,1.0171125,1.0125309,1.0077918,1.0029664,0.9981347,0.9933566,0.9885835,0.9838288,0.9791035,0.9744537,0.9698966,0.9654244,0.9609905,0.9566259,0.9523519,0.9481844,0.9441238,0.9401942,0.9363423,0.9325403,0.9287367,0.9248893,0.9209328,0.9167736,0.9123541,0.9076335,0.9026454,0.8974336,0.8920738,0.886683,0.881422,0.8764628,0.8719537,0.867989,0.8645969,0.8617209,0.8592324,0.8569418,0.8546278,0.8520571,0.849032,0.8454199,0.8411804,0.8363683,0.831118,0.8256118,0.8200442,0.8145724,0.8092861,0.8041971,0.7992675,0.7944265,0.7895901,0.7846797,0.7796597,0.7745261,0.7693018,0.7640398,0.7588484,0.7538558,0.7491879,0.7450172,0.7414907,0.7387269,0.7368693,0.7360213,0.7362134,0.7374271,0.7395722,0.7424476,0.7457843,0.7492542,0.7525113,0.7552212,0.7570975,0.7579448,0.7576736,0.7563045,0.7539597,0.7508271,0.7471512,0.7432123,0.7392834,0.7356394,0.7325292,0.730177,0.7287994,0.7286072,0.7298006,0.7325784,0.7371198,0.7435721,0.752013,0.7624347,0.7747239,0.7886563,0.8038785,0.8199031,0.8361321,0.8518749,0.8663845,0.8788602,0.8885056,0.8946091,0.8966336,0.894316,0.8877004,0.8771833,0.86347,0.8474866,0.8302389,0.8126684,0.7955609,0.7794921,0.7648077,0.7516425,0.7399651,0.7296085,0.7203152,0.7117723,0.7036461,0.6956161,0.6873852,0.6787001,0.6693606,0.6592275,0.6482331,0.6363539,0.623621,0.6101137,0.5959519,0.5812923,0.5663091,0.551191,0.5361317,0.521315,0.5068985,0.4930145,0.4797635,0.4672037,0.4553617,0.4442328,0.4337854,0.4239685,0.4147221,0.4059882,0.3977035,0.3898087,0.3822455,0.3749703,0.3679555,0.3611811,0.3546457,0.3483614,0.3423414,0.3365944,0.3311217,0.3259205,0.3209813,0.316292,0.3118402,0.3076087,0.3035741,0.2997141,0.2960076,0.2924419,0.2890068,0.2856913,0.2824816,0.2793616,0.2763252,0.2733736,0.270518,0.2677701,0.2651327,0.2626032,0.2601768,0.2578439,0.255594,0.2534161,0.2513013,0.2492409,0.2472333,0.2452786,0.2433734,0.2415161,0.239697,0.2379211,0.2361887,0.2344956,0.2328389,0.2312198,0.2296366,0.2280876,0.2265732,0.2250869,0.2236296,0.2222047,0.2208085,0.2194359,0.2180789,0.2167468,0.2154389,0.2141624,0.2129133,0.2116769,0.2104536,0.2092517,0.2080725,0.206918,0.2057836,0.2046687,0.203574,0.2024982,0.2014432,0.2004066,0.1993881,0.1983872,0.1974043,0.1964415,0.1955009,0.1945773,0.1936646,0.19276,0.1918622,0.1909702,0.1900868,0.189211,0.1883429,0.1874828,0.1866333,0.1857934,0.1849597,0.1841334,0.1833159,0.1825085,0.1817097,0.1809206,0.1801457,0.1793897,0.1786527,0.1779342,0.1772368,0.1765629,0.1759132,0.1752857,0.1746788,0.1740873,0.1735132,0.1729577,0.1724187,0.171896,0.1713858,0.1708867,0.1703959,0.1699133,0.1694355,0.168959,0.1684873,0.1680161,0.1675449,0.1670732,0.166601,0.166129,0.1656601,0.1651904,0.1647245,0.164263,0.163806,0.1633547,0.1629081,0.1624671,0.1620298,0.1615976,0.1611688,0.1607418,0.1603135,0.1598842,0.1594514,0.1590186,0.1585872,0.1581585,0.1577331,0.1573112,0.1568942,0.1564821,0.1560719,0.1556658,0.1552632,0.1548672,0.1544755,0.1540902,0.1537135,0.1533414,0.1529732,0.1526091,0.15225,0.1518932,0.1515359,0.1511787,0.1508223,0.1504681,0.1501186,0.1497753,0.1494384,0.1491057,0.1487812,0.1484651,0.1481539,0.1478482,0.147544,0.147252,0.1469682,0.1466824,0.1463821,0.1460593,0.1457188,0.1453701,0.144769,0.144537,0.144308,0.1440921,0.1439071,0.1437445,0.1435847,0.1434295,0.1433016,0.1432058,0.1431318,0.1430808,0.1430639,0.1430906,0.143169,0.1432983,0.1434684,0.1436755,0.1439157,0.1441773,0.1444538,0.1447459,0.1450604,0.1454055,0.1457819,0.1461897,0.1466313,0.1471122,0.1476348,0.1481936,0.1487795,0.1493758,0.1499556,0.1505003,0.1510148,0.1515053,0.1519714,0.1524246,0.1528881,0.153375,0.1538743,0.1543616,0.1548108,0.1551961,0.155499,0.1557114,0.1558406,0.1559052,0.1559187,0.155895,0.1558455,0.1557783,0.1556916,0.1555741,0.1554134,0.1551897,0.1548917,0.15452,0.1540749,0.153559,0.1529818,0.1523637,0.1517276,0.1510965,0.1504883,0.1499118,0.1493724,0.1488701,0.1483991,0.1479594,0.1475485,0.1471599,0.1467951,0.1464561,0.1461399,0.1458456,0.1455723,0.1453242,0.1451112,0.1449334,0.1447807,0.1446473,0.1445287,0.1444196,0.1443207,0.1442289,0.1441315,0.1440195,0.143888,0.1437392,0.1435721,0.1433909,0.143208,0.1430339,0.1428705,0.1427138,0.1425692,0.1424435,0.1423359,0.1422454,0.1421707,0.1421171,0.1420899,0.1420918,0.1421243,0.1421836,0.1422687,0.1423846,0.1425332,0.1427134,0.1429273,0.143185,0.1434948,0.1438562,0.1442669,0.1447215,0.1452253,0.1457815,0.1463928,0.14707,0.1478161,0.1486277,0.1494992,0.1504176,0.1513681,0.1523401,0.1533253,0.1543185,0.1553181,0.1563197,0.157316,0.1582984,0.1592635,0.1602048,0.1611109,0.1619781,0.1628123,0.1636331,0.1644763,0.1653838,0.1663922,0.1675267,0.1688003,0.1702148,0.1717643,0.1734376,0.1752187,0.1771012,0.1791092,0.1812802,0.1836399,0.186209,0.1889951,0.1919796,0.1951216,0.1983638,0.2016453,0.2049122,0.2081274,0.2112741,0.2143468,0.2173331,0.2202103,0.2229505,0.2255284,0.2279267,0.2301393,0.2321648,0.2340068,0.2356785,0.2371938,0.23857,0.2398199,0.2409556,0.2419985,0.2429716,0.2438947,0.2447812,0.2456359,0.2464553,0.2472349,0.2479731,0.2486683,0.2493125,0.2498922,0.250401,0.2508465,0.2512431,0.2516029,0.2519349,0.252248,0.2525477,0.2528339,0.2530965,0.2533215,0.2534995,0.2536248,0.2536979,0.2537106,0.2536477,0.2535058,0.2532893,0.2530057,0.2526668,0.252278,0.2518413,0.2513676,0.2508731,0.2503744,0.2498775,0.2493851,0.2489097,0.2484649,0.2480554,0.2476826,0.2473494,0.2470524,0.2467821,0.2465368,0.246318,0.2461082,0.2458849,0.2456439,0.2453952,0.2451507,0.2449176,0.2447034,0.244518,0.2443773,0.2442937,0.244263,0.2442742,0.2443217,0.2443921,0.2444672,0.2445417,0.244609,0.2446558,0.2446777,0.2446683,0.2446124,0.2444996,0.2443314,0.2441058,0.2438105,0.2434492,0.24303,0.2425624,0.2420583,0.2415231,0.240965,0.240399,0.2398344,0.2392807,0.2387486,0.2382379,0.2377414,0.2372522,0.2367734,0.2363057,0.2358428,0.2353899,0.2349512,0.2345291,0.2341252,0.2337368,0.2333741,0.2330451,0.2327505,0.2324953,0.2322884,0.2321276,0.2320118,0.2319469,0.231945,0.2320237,0.2321968,0.2324768,0.2328724,0.2333742,0.2339596,0.2346172,0.2353508,0.2361687,0.2370816,0.2380972,0.2392199,0.2404448,0.2417557,0.2431327,0.2445678,0.2460589,0.2475896,0.2491303,0.2506384,0.2520702,0.2534061,0.2546648,0.2558768,0.2570512,0.2581784,0.2592496,0.2602583,0.2612125,0.2621496,0.2631137,0.2641172,0.265149,0.2661915,0.2672271,0.2682499,0.2692491,0.2701791,0.270939,0.271385,0.2713969,0.2709617,0.270188,0.2692592,0.2683561,0.2675873,0.2669842,0.2665367,0.2662097,0.2659782,0.265839,0.2657818,0.2657937,0.265856,0.2659255,0.265935,0.2658131,0.265503,0.2649961,0.2643389,0.2636091,0.2628727,0.2621714,0.2615251,0.260943,0.2604279,0.259966,0.2595479,0.2591672,0.2588105,0.2584679,0.2581397,0.2578176,0.2574857,0.2571366,0.2567753,0.2564163,0.2560657,0.2557321,0.2554246,0.255141,0.2548626,0.2545739,0.2542705,0.2539489,0.2536068,0.2532418,0.2528474,0.2524175,0.2519591,0.2514805,0.2509868,0.2504869,0.249988,0.2495036,0.2490494,0.2486304,0.2482451,0.2479129,0.2476583,0.2474909,0.2474238,0.2474673,0.2476234,0.247897,0.2482944,0.248823,0.2495071,0.250384,0.2515033,0.2529176,0.254668,0.2567772,0.2592615,0.2621574,0.2655248,0.2694352,0.2739597,0.2791515,0.2850333,0.2915796,0.2987152,0.3063666,0.314488,0.3230113,0.3318037,0.3406692,0.3493712,0.3576975,0.3655199,0.3727945,0.3795004,0.3856118,0.3911156,0.3960094,0.4002975,0.4039874,0.4070965,0.4096524,0.4116812,0.4132164,0.414291,0.4149339,0.4151793,0.4150687,0.4146433,0.4139357,0.4129711,0.4117841,0.4104113,0.4088877,0.4072512,0.4055351,0.4037657,0.4019614,0.4001262,0.3982655,0.3963914,0.3945187,0.3926551,0.3907991,0.3889427,0.3870878,0.3852473,0.3834241,0.3816251,0.3798539,0.3781216,0.3764454,0.3748273,0.3732795,0.371805,0.3704061,0.3690945,0.3678777,0.3667618,0.3657559,0.3648837,0.3641661,0.3636143,0.3632286,0.3630169,0.3629891,0.3631523,0.3635209,0.3641081,0.3649299,0.3659833,0.3672575,0.368747,0.3704429,0.3723279,0.3744011,0.3766462,0.3790374,0.3815688,0.3842221,0.386973,0.3897685,0.3925442,0.3952331,0.3977582,0.4000681,0.4021395,0.4039515,0.4055051,0.4068354,0.4079812,0.4089907,0.4098966,0.4107173,0.4114683,0.4121822,0.4128945,0.4136015,0.4143004,0.4149987,0.4157069,0.4164346,0.4171908,0.4179776,0.4187765,0.4195744,0.4203676,0.4211675,0.4219491,0.42269,0.4233844,0.4240327,0.424616,0.4251421,0.4256203,0.426026,0.4263494,0.4265987,0.4267973,0.4269522,0.4270857,0.4272224,0.427372,0.4275422,0.4277288,0.4279431,0.4281814,0.4284005,0.4285587,0.4286257,0.4286005,0.4285017,0.4283281,0.4281171,0.4279196,0.4277427,0.4275743,0.4274018,0.4271996,0.4269736,0.4266939,0.42632,0.4258438,0.425255,0.424583,0.4238565,0.4230764,0.4222571,0.4214259,0.4205635,0.4196739,0.4187616,0.4178295,0.4168986,0.4159815,0.4150732,0.4141711,0.4133075,0.4125026,0.4117406,0.4109887,0.4102163,0.4093695,0.408439,0.4074655,0.4064906,0.4055588,0.4047311,0.4040569,0.4035821,0.403326,0.4033029,0.4035552,0.4041686,0.4051841,0.4065841,0.408359,0.4105263,0.4130711,0.4159774,0.4192387,0.4227714,0.4264582,0.430209,0.4339795,0.4377352,0.4414469,0.4451165,0.4487478,0.4523036,0.4557107,0.4589369,0.4619591,0.4647423,0.467214,0.4693559,0.4711412,0.4726299,0.4739527,0.475178,0.4763665,0.4775966,0.4789068,0.4803123,0.48183,0.483539,0.4854868,0.4876474,0.4898821,0.4920781,0.4942601,0.4964285,0.4985223,0.5003192,0.5014588,0.5015476,0.5004615,0.4985048,0.4963009,0.4943905,0.4929956,0.4922012,0.4918941,0.4918705,0.492084,0.4924989,0.4930075,0.4935784,0.494264,0.4950584,0.4959234,0.4968596,0.4977663,0.4984247,0.4985507,0.4979953,0.4968056,0.4952406,0.4936988,0.4923761,0.4913222,0.4905082,0.4898145,0.4891376,0.4884427,0.4877924,0.4872224,0.4867573,0.4864318,0.486213,0.4860704,0.4859784,0.485902,0.485822,0.4857401,0.4857005,0.4856986,0.4857394,0.4858708,0.4861285,0.486564,0.4871759,0.4879629,0.4888778,0.4898639,0.4909858,0.4922752,0.4937014,0.4952686,0.4969217,0.4986711,0.5005702,0.5026273,0.5048392,0.5071518,0.5096233,0.5122896,0.5151357,0.5181232,0.5211481,0.5241444,0.5270532,0.5299338,0.5328562,0.5358567,0.538947,0.5420384,0.5450802,0.5481356,0.551197,0.5542243,0.5571491,0.5597935,0.5621684,0.5644615,0.5666363,0.5685463,0.5702407,0.5717313,0.5730994,0.5744287,0.5755457,0.5763217,0.5767501,0.5768517,0.5767121,0.5763751,0.5758653
