CH4_Decrease_Pct,Benchmark_vs_Control,CH4_Category,TDDM_Category,Z_Score_CH4,Z_Score_TDDM,Composite_Score,Overall_Rank,CH4_8h_Reduction_Pct,CH4_24h_Reduction_Pct,Accession_ID,CH4_Intensity,TDDM,CH4_8h,CH4_24h,category,functional_group
32.61831727,9.692377502,Medium,Not High,0.323502934,0.834893098,0.323502934,88,4.921170123,-5.950392913,CIAT-11999,46.60779238,58.54567987,12.97777778,16.25165268,Category_2,Herbaceous_legumes
32.54355676,9.592180478,Medium,Not High,0.318295351,-1.397222084,0.318295351,89,9.154131727,11.25584245,CIAT-852,46.6595041,34.83842252,12.4,13.61240092,Category_2,Herbaceous_legumes
32.47728969,9.503366698,Medium,Not High,0.313679393,0.960193475,0.313679393,90,6.040462855,8.831690283,CIAT-9350,46.70534092,59.87649304,12.825,13.98423983,Category_2,Herbaceous_legumes
32.24501405,9.192061617,Medium,Not High,0.297499799,0.696872922,0.297499799,91,2.804689321,2.380515253,CIAT-5277,46.86600557,57.07976993,13.26666667,14.97378082,Category_2,Herbaceous_legumes
32.1653341,9.085271354,Medium,Not High,0.291949542,0.069262491,0.291949542,92,5.368887216,6.244030116,CIAT-24565,46.92112006,50.41393023,12.91666667,14.38115912,Category_2,Herbaceous_legumes
32.03604765,8.9119965,Medium,Not High,0.282943853,0.197572182,0.282943853,93,6.681512329,1.53058912,CIAT-7395,47.01054727,51.77670528,12.7375,15.10415036,Category_2,Herbaceous_legumes
31.92482368,8.762929682,Medium,Not High,0.275196338,-0.83358826,0.275196338,94,6.467829171,7.49453527,CIAT-907,47.0874807,40.82476777,12.76666667,14.18934505,Category_2,Herbaceous_legumes
31.7907151,8.583192009,Medium,Not High,0.265854754,0.208239275,0.265854754,95,-1.835287822,0.247533255,CIAT-5735,47.18024337,51.89000029,13.9,15.30095735,Category_2,Herbaceous_legumes
31.58272327,8.304433056,Medium,Not High,0.251366694,-0.115379981,0.251366694,96,11.59622496,16.07985977,CIAT-11624,47.32411095,48.45284568,12.06666667,12.87244846,Category_2,Herbaceous_legumes
31.52411278,8.225880932,Medium,Not High,0.24728407,0.3223388,0.24728407,97,-10.87103278,-17.00854226,CIAT-21128,47.36465173,53.1018494,15.13333333,17.94785406,Category_2,Herbaceous_legumes
31.46797578,8.150643886,Medium,Not High,0.243373742,0.09230593,0.243373742,98,6.223619847,2.697122522,CIAT-5657,47.40348159,50.65867421,12.8,14.92521666,Category_2,Herbaceous_legumes
31.37304071,8.023408116,Medium,Not High,0.236760862,0.814640386,0.236760862,99,-11.90892241,-18.99417298,CIAT-18044,47.46914801,58.33057617,15.275,18.25242849,Category_2,Herbaceous_legumes
31.32513267,7.959199845,Medium,Not High,0.233423738,-0.327059402,0.233423738,100,1.932513166,3.128419482,CIAT-15816,47.50228592,46.20460215,13.38571429,14.85906034,Category_2,Herbaceous_legumes
31.06830473,7.614988775,Medium,Not High,0.215533907,0.533165471,0.215533907,101,5.490991878,5.881834113,CIAT-34038,47.67993336,55.34103588,12.9,14.4367161,Category_2,Herbaceous_legumes
30.87721552,7.358883393,Medium,Not High,0.20222323,0.252827276,0.20222323,102,-13.80154466,-4.624518022,CIAT-19867,47.81210943,52.36356869,15.53333333,16.04827771,Category_2,Herbaceous_legumes
30.39392042,6.711151997,Medium,Not High,0.168558405,0.492906318,0.168558405,103,2.804689321,4.762742794,CIAT-822,48.14640381,54.9134441,13.26666667,14.60837269,Category_2,Herbaceous_legumes
30.12160313,6.346181486,Medium,Not High,0.149589634,-0.482686679,0.149589634,104,23.28338543,12.73454755,CIAT-9740,48.3347652,44.55168749,10.47142857,13.38558343,Category_2,Herbaceous_legumes
29.98785026,6.166920544,Medium,Not High,0.140272827,0.808536677,0.140272827,105,6.549232279,8.548020386,CIAT-12184,48.42728183,58.26574877,12.75555556,14.02775175,Category_2,Herbaceous_legumes
29.90026717,6.049538195,Medium,Not High,0.134172063,0.110308977,0.134172063,106,8.94480945,4.523259653,CIAT-9531,48.4878629,50.84988426,12.42857143,14.64510683,Category_2,Herbaceous_legumes
29.89631241,6.044237867,Medium,Not High,0.133896587,0.331132878,0.133896587,107,-12.17348251,-14.68567484,CIAT-19137,48.4905984,53.19525116,15.31111111,17.59155114,Category_2,Herbaceous_legumes
29.85260639,5.985661312,Medium,Not High,0.130852162,0.530143547,0.130852162,108,7.597297291,2.451763171,CIAT-7318,48.52082978,55.30894008,12.6125,14.96285215,Category_2,Herbaceous_legumes
29.71341255,5.79910816,Medium,Not High,0.121156354,-0.53535668,0.121156354,109,3.21170486,4.016852125,CIAT-5733,48.61710992,43.99228031,13.21111111,14.72278431,Category_2,Herbaceous_legumes
29.64235573,5.703874973,Medium,Not High,0.116206758,-0.544544652,0.116206758,110,1.258030273,7.160916504,CIAT-15150,48.66625979,43.89469501,13.47777778,14.24051859,Category_2,Herbaceous_legumes
29.60427387,5.652836153,Medium,Not High,0.113554095,-1.041573715,0.113554095,111,17.63168395,14.38221178,CIAT-778,48.69260095,38.61575779,11.24285714,13.13284943,Category_2,Herbaceous_legumes
29.34849092,5.310025617,Medium,Not High,0.095737054,0.199509461,0.095737054,112,0.28119298,-1.195278482,CIAT-8202,48.86952557,51.79728108,13.61111111,15.52226918,Category_2,Herbaceous_legumes
29.14336993,5.035114284,Medium,Not High,0.081448968,-0.270416593,0.081448968,113,-11.27804832,-15.27319874,CIAT-19128,49.0114074,46.80620446,15.18888889,17.68167099,Category_2,Herbaceous_legumes
28.95907489,4.788114699,Medium,Not High,0.068611551,0.301572208,0.068611551,114,5.700314155,1.205693098,CIAT-5749,49.13888396,52.88128778,12.87142857,15.15398592,Category_2,Herbaceous_legumes
28.8927719,4.699252793,Medium,Not High,0.063993093,0.0207475,0.063993093,115,-16.56925033,-19.15615049,CIAT-19129,49.18474562,49.89865333,15.91111111,18.2772741,Category_2,Herbaceous_legumes
28.81621251,4.596644832,Medium,Not High,0.058660204,-0.08609045,0.058660204,116,-13.39452913,-17.06642627,CIAT-19127,49.23770162,48.76392929,15.47777778,17.95673284,Category_2,Herbaceous_legumes
28.69806683,4.438301272,Medium,Not High,0.050430546,0.638083382,0.050430546,117,-4.521590378,-2.477450705,CIAT-43055,49.31942278,56.45536723,14.26666667,15.71894063,Category_2,Herbaceous_legumes
28.6366746,4.35602096,Medium,Not High,0.046154155,0.695385713,0.046154155,118,-5.04053519,-6.129758832,CIAT-20044,49.36188768,57.06397432,14.3375,16.27916549,Category_2,Herbaceous_legumes
28.59054574,4.294197222,Medium,Not High,0.042940963,0.30722167,0.042940963,119,10.45658145,10.82915298,CIAT-12686,49.39379493,52.94129062,12.22222222,13.6778505,Category_2,Herbaceous_legumes
28.36439669,3.991103228,Medium,Not High,0.027188127,0.095799605,0.027188127,120,8.258697542,11.48343962,CIAT-10634,49.55022183,50.69578047,12.52222222,13.57748996,Category_2,Herbaceous_legumes
28.16663783,3.726058906,Medium,Not High,0.013412864,0.912619221,0.013412864,121,5.246782554,4.927029144,CIAT-12462,49.68701129,59.37120771,12.93333333,14.58317293,Category_2,Herbaceous_legumes
28.06847263,3.59449398,Medium,Not High,0.006574982,0.646588157,0.006574982,122,7.363263356,8.889199953,CIAT-12311,49.75491199,56.5456963,12.64444444,13.97541847,Category_2,Herbaceous_legumes
28.02310051,3.533684452,Medium,Not High,0.003414502,0.688994246,0.003414502,123,-0.838913783,0.339671804,CIAT-712,49.78629581,56.99609065,13.764,15.28682429,Category_2,Herbaceous_legumes
27.98015332,3.476124923,Medium,Not High,0.000422936,0.600589912,0.000422936,124,0.362596088,1.573613969,CIAT-798,49.8160023,56.05714972,13.6,15.09755081,Category_2,Herbaceous_legumes
27.91725728,3.391829138,Medium,Not High,-0.003958206,-1.104977724,-0.003958206,125,-2.486512684,-2.112331711,CIAT-398,49.85950738,37.94234489,13.98888889,15.6629353,Category_2,Herbaceous_legumes
27.79463997,3.227492516,Medium,Not High,-0.012499344,0.960744149,-0.012499344,126,-10.30121103,-11.88388647,CIAT-18708,49.94432156,59.88234174,15.05555556,17.16178688,Category_2,Herbaceous_legumes
27.74452453,3.160325798,Medium,Not High,-0.015990229,-1.52507957,-0.015990229,127,11.87532133,15.11759319,CIAT-18954,49.97898632,33.48045034,12.02857143,13.02004982,Category_2,Herbaceous_legumes
27.67808174,3.071276525,Medium,Not High,-0.020618426,-0.784738229,-0.020618426,128,10.53798456,17.71577557,CIAT-11417,50.02494468,41.34360311,12.21111111,12.62151654,Category_2,Herbaceous_legumes
27.67248615,3.063777093,Medium,Not High,-0.021008197,0.003834898,-0.021008197,129,-8.347536444,-14.04069528,CIAT-15551,50.02881514,49.71902488,14.78888889,17.4926182,Category_2,Herbaceous_legumes
27.54108058,2.887662096,Medium,Not High,-0.030161498,-1.343118733,-0.030161498,130,3.618720399,7.052292227,CIAT-5172,50.11970815,35.41305329,13.15555556,14.25718039,Category_2,Herbaceous_legumes
27.34317912,2.622426655,Medium,Not High,-0.043946695,0.637162957,-0.043946695,131,9.33728872,3.551987662,CIAT-416,50.25659624,56.44559141,12.375,14.79408953,Category_2,Herbaceous_legumes
27.04614026,2.224323302,Medium,Not High,-0.064637494,0.578906675,-0.064637494,132,5.572394985,7.300789035,CIAT-11220,50.46205751,55.82685244,12.88888889,14.21906365,Category_2,Herbaceous_legumes
27.04058648,2.216879913,Medium,Not High,-0.065024353,0.672227084,-0.065024353,133,8.696239246,2.730282315,CIAT-11162,50.46589904,56.81800691,12.4625,14.9201303,Category_2,Herbaceous_legumes
26.93990921,2.081948216,Medium,Not High,-0.072037216,-0.317634755,-0.072037216,134,12.08464361,17.08356641,CIAT-9337,50.53553733,46.30470117,12,12.71849064,Category_2,Herbaceous_legumes
26.92648639,2.063958413,Medium,Not High,-0.072972208,-1.458330577,-0.072972208,135,1.665045812,7.605185815,CIAT-15154,50.54482188,34.18939026,13.42222222,14.17237245,Category_2,Herbaceous_legumes
26.64472063,1.686324681,Medium,Not High,-0.09259913,-0.412098147,-0.09259913,136,10.21237213,10.04635951,CIAT-10613,50.73971876,45.30140709,12.25555556,13.79792262,Category_2,Herbaceous_legumes
26.31313233,1.241916808,Medium,Not High,-0.115696534,-0.310791656,-0.115696534,137,-6.688948123,-1.901473528,CIAT-25113,50.96907781,46.37738161,14.5625,15.63059192,Category_2,Herbaceous_legumes
26.28365386,1.202408581,Medium,Not High,-0.117749912,-0.144145663,-0.117749912,138,8.840148312,10.40208668,CIAT-12710,50.98946802,48.14732586,12.44285714,13.74335789,Category_2,Herbaceous_legumes
26.16864878,1.048274182,Medium,Not High,-0.125760806,0.526011039,-0.125760806,139,7.119054033,8.532952317,CIAT-12202,51.06901683,55.26504878,12.67777778,14.03006303,Category_2,Herbaceous_legumes
25.95555724,0.762680387,Medium,Not High,-0.140604097,-0.962155567,-0.140604097,140,9.032027066,5.841404205,CIAT-18277,51.21641188,39.45925659,12.41666667,14.44291761,Category_2,Herbaceous_legumes
25.94448481,0.747840668,Medium,Not High,-0.141375368,-0.195071138,-0.141375368,141,16.88742697,5.850084706,CIAT-32265,51.22407066,47.60644726,11.34444444,14.44158611,Category_2,Herbaceous_legumes
25.89089271,0.6760144,Medium,Not High,-0.145108426,-0.689721895,-0.145108426,142,-7.220103401,-3.881341417,CIAT-8512,51.26114022,42.35276998,14.635,15.9342824,Category_2,Herbaceous_legumes
25.79200058,0.543475218,Medium,Not High,-0.151996942,-0.976615963,-0.151996942,143,-1.71318316,9.242411388,CIAT-18953,51.32954373,39.30567298,13.88333333,13.92123963,Category_2,Herbaceous_legumes
25.60708365,0.295642162,Medium,Not High,-0.164877677,-1.620121082,-0.164877677,144,7.566771126,10.06350728,CIAT-18952,51.45745045,32.47101606,12.61666667,13.79529233,Category_2,Herbaceous_legumes
25.38649467,0,Medium,Not High,-0.180243216,-0.699013528,-0.180243216,145,17.31770054,13.2069244,CIAT-10026,51.61003146,42.25408371,11.28571429,13.3131259,Category_2,Herbaceous_legumes
25.3295286,-0.076348201,Medium,Not High,-0.184211294,-2.848926057,-0.184211294,146,7.688875787,13.82988305,CIAT-1812,51.64943479,19.41989934,12.6,13.21757073,Category_2,Herbaceous_legumes
24.58907823,-1.068729364,Medium,Not High,-0.235788752,0.794959232,-0.235788752,147,6.663196629,6.09863882,CIAT-1467,52.16160302,58.12154296,12.74,14.40346058,Category_2,Herbaceous_legumes
24.43954939,-1.269133891,Medium,Not High,-0.246204464,0.678427521,-0.246204464,148,-2.486512684,-10.56870466,CIAT-12318,52.26503186,56.88386164,13.98888889,16.96005211,Category_2,Herbaceous_legumes
24.43373727,-1.276923516,Medium,Not High,-0.246609317,-0.600760854,-0.246609317,149,-6.719474288,-3.62984646,CIAT-442,52.26905209,43.29762369,14.56666667,15.89570577,Category_2,Herbaceous_legumes
24.40742233,-1.312191861,Medium,Not High,-0.248442334,0.932212247,-0.248442334,150,-33.70460451,-35.32593602,CIAT-9254,52.2872541,59.5793049,18.25,20.75754559,Category_2,Herbaceous_legumes
24.23918214,-1.537674074,Medium,Not High,-0.260161419,-0.955555509,-0.260161419,151,-4.124750228,-5.023141341,CIAT-5744,52.40362554,39.52935569,14.2125,16.10942224,Category_2,Herbaceous_legumes
23.93205031,-1.949304422,Medium,Not High,-0.281555262,-0.744055663,-0.281555262,152,5.072347323,7.390530776,CIAT-1650,52.61606809,41.77569196,12.95714286,14.20529823,Category_2,Herbaceous_legumes
23.85497519,-2.052603579,Medium,Not High,-0.286924074,-0.487611947,-0.286924074,153,-3.219140654,-3.819538442,CIAT-5568,52.66938082,44.49937631,14.08888889,15.92480248,Category_2,Herbaceous_legumes
23.63942351,-2.341494552,Medium,Not High,-0.301938731,0.180657661,-0.301938731,154,6.14221674,8.166782127,CIAT-10639,52.81847754,51.59705643,12.81111111,14.0862296,Category_2,Herbaceous_legumes
23.59857431,-2.396242285,Medium,Not High,-0.304784158,-1.056445073,-0.304784158,155,3.816413661,8.399625209,CIAT-25704,52.84673286,38.45780936,13.12857143,14.05051398,Category_2,Herbaceous_legumes
23.59422232,-2.402074992,Medium,Not High,-0.305087304,-0.215843539,-0.305087304,156,5.572394985,7.29321826,CIAT-10725,52.84974312,47.38582394,12.88888889,14.22022492,Category_2,Herbaceous_legumes
23.57086534,-2.433378947,Medium,Not High,-0.306714278,-0.422557711,-0.306714278,157,-2.044610099,-0.25431429,CIAT-827,52.8658991,45.19031624,13.92857143,15.37793538,Category_2,Herbaceous_legumes
23.54650784,-2.466023845,Medium,Not High,-0.308410946,-1.10075918,-0.308410946,158,15.19831248,13.71669441,CIAT-517,52.88274715,37.98714998,11.575,13.23493265,Category_2,Herbaceous_legumes
23.54618453,-2.466457152,Medium,Not High,-0.308433466,-0.830455427,-0.308433466,159,3.171003306,7.132086853,CIAT-1964,52.88297078,40.85804154,13.21666667,14.24494075,Category_2,Herbaceous_legumes
23.53914634,-2.47589002,Medium,Not High,-0.308923725,0.840860632,-0.308923725,160,1.01382095,-3.123340995,CIAT-20303,52.88783908,58.60906095,13.51111111,15.81801327,Category_2,Herbaceous_legumes
23.44635931,-2.600246904,Medium,Not High,-0.315386979,0.321229693,-0.315386979,161,7.322561802,8.65978345,CIAT-12115,52.95201971,53.0900696,12.65,14.0106085,Category_2,Herbaceous_legumes
23.35143134,-2.72747316,Medium,Not High,-0.321999365,0.527641918,-0.321999365,162,-6.312458749,-10.33467349,CIAT-18447,53.01768122,55.28237032,14.51111111,16.92415425,Category_2,Herbaceous_legumes
23.31608207,-2.774849655,Medium,Not High,-0.324461684,-0.763947467,-0.324461684,163,6.118958709,5.852218214,CIAT-7162,53.04213224,41.56442145,12.81428571,14.44125886,Category_2,Herbaceous_legumes
22.9595908,-3.252633506,Medium,Not High,-0.349293752,0.196406388,-0.349293752,164,10.09608197,12.98540351,CIAT-8014,53.28871664,51.7643234,12.27142857,13.34710482,Category_2,Herbaceous_legumes
22.93658928,-3.283461051,Medium,Not High,-0.350895965,-0.250678868,-0.350895965,165,9.398341051,9.938751555,CIAT-11313,53.30462674,47.0158385,12.36666667,13.81442852,Category_2,Herbaceous_legumes
22.73365435,-3.555442551,Medium,Not High,-0.365031778,0.650363727,-0.365031778,166,8.095891326,6.039632567,CIAT-22156,53.44499648,56.58579656,12.54444444,14.41251151,Category_2,Herbaceous_legumes
22.67309277,-3.636609597,Medium,Not High,-0.369250308,-0.821746798,-0.369250308,167,10.71096616,10.94180849,CIAT-563,53.48688682,40.95053574,12.1875,13.66057036,Category_2,Herbaceous_legumes
22.60859799,-3.723048079,Medium,Not High,-0.373742813,0.851194591,-0.373742813,168,-1.18406296,-2.560934101,CIAT-18004,53.53149775,58.71881775,13.81111111,15.73174609,Category_2,Herbaceous_legumes
22.5780794,-3.763950316,Medium,Not High,-0.375868642,-0.358134015,-0.375868642,169,-0.461610378,-2.338632101,CIAT-19198,53.55260741,45.87455921,13.7125,15.69764735,Category_2,Herbaceous_legumes
21.74544403,-4.879881492,Medium,Not High,-0.433867419,0.024903762,-0.433867419,170,-24.4002293,-34.00899068,CIAT-8409,54.12853984,49.94279692,16.98,20.55554031,Category_2,Herbaceous_legumes
21.73026969,-4.900218752,Medium,Not High,-0.434924416,-0.370465961,-0.434924416,171,8.238346765,2.584186333,CIAT-33195,54.1390359,45.74358183,12.525,14.94253986,Category_2,Herbaceous_legumes
21.71752653,-4.917297649,Medium,Not High,-0.435812065,0.61955056,-0.435812065,172,3.130301752,4.008686415,CIAT-1475,54.14785033,56.25853045,13.22222222,14.72403684,Category_2,Herbaceous_legumes
21.67359162,-4.976180963,Medium,Not High,-0.438872433,0.958761988,-0.438872433,173,-12.90611048,-20.83801244,CIAT-18455,54.17824002,59.86128925,15.41111111,18.53525367,Category_2,Herbaceous_legumes
20.85212913,-6.07713781,Medium,Not High,-0.496092942,0.179936034,-0.496092942,174,4.351348369,6.658564951,CIAT-11215,54.7464442,51.58939205,13.05555556,14.31757393,Category_2,Herbaceous_legumes
20.79201148,-6.157709876,Medium,Not High,-0.500280549,-0.499766032,-0.500280549,175,10.51472653,4.653004634,CIAT-14080,54.78802747,44.37028797,12.21428571,14.62520534,Category_2,Herbaceous_legumes
20.75863688,-6.202439846,Medium,Not High,-0.502605319,-0.338135459,-0.502605319,176,10.21237213,12.2355967,CIAT-11690,54.81111262,46.08696353,12.25555556,13.46211714,Category_2,Herbaceous_legumes
20.70811254,-6.270154591,Medium,Not High,-0.506124687,0.502844504,-0.506124687,177,-4.521590378,-3.616502538,CIAT-22692,54.84606022,55.0189974,14.26666667,15.89365895,Category_2,Herbaceous_legumes
20.66301663,-6.330593935,Medium,Not High,-0.509265927,0.175795838,-0.509265927,178,2.804689321,5.149060997,CIAT-5713,54.87725298,51.5454191,13.26666667,14.54911562,Category_2,Herbaceous_legumes
20.6318553,-6.372357592,Medium,Not High,-0.511436528,0.536138541,-0.511436528,179,4.595557692,4.759539578,CIAT-12457,54.89880722,55.37261281,13.02222222,14.60886403,Category_2,Herbaceous_legumes
20.46611409,-6.594490576,Medium,Not High,-0.522981542,-2.50693534,-0.522981542,180,2.560479998,4.954192595,CIAT-7131,55.01345012,23.05217692,13.3,14.57900635,Category_2,Herbaceous_legumes
20.31464481,-6.797495762,Medium,Not High,-0.533532419,-0.136650209,-0.533532419,181,-14.37136642,-17.73591232,CIAT-19133,55.11822116,48.22693495,15.61111111,18.05942481,Category_2,Herbaceous_legumes
20.18867104,-6.966330832,Medium,Not High,-0.542307357,0.527003651,-0.542307357,182,-6.027547872,-1.953230766,CIAT-20692,55.205357,55.27559129,14.47222222,15.63853092,Category_2,Herbaceous_legumes
20.16976961,-6.991663282,Medium,Not High,-0.543623972,0.885698177,-0.543623972,183,-11.76646697,-20.14421983,CIAT-17775,55.21843108,59.08527975,15.25555556,18.42883333,Category_2,Herbaceous_legumes
20.01560439,-7.198281669,Medium,Not High,-0.554362639,-0.259993022,-0.554362639,184,14.28252752,10.81973728,CIAT-4537,55.3250669,46.91691303,11.7,13.67929477,Category_3,Herbaceous_legumes
18.48436791,-9.250505961,High,High,-0.661023785,1.61194331,2.562862834,1,-31.14040662,-24.36219987,CIAT-7759,56.3842205,66.79871694,17.9,19.07582618,Category_3,Herbaceous_legumes
16.75140501,-11.57309206,High,High,-0.781736562,1.136643762,1.491550963,2,-3.195882623,-11.53770834,CIAT-7813,57.58290791,61.75056854,14.08571429,17.10868687,Category_3,Herbaceous_legumes
18.51919846,-9.203824666,High,Not High,-0.658597597,0.515853135,-0.142744462,1,3.781526614,4.482893762,CIAT-12374,56.36012827,55.15716186,13.13333333,14.65129853,Category_4,Herbaceous_legumes
18.8803817,-8.719752458,High,Not High,-0.633438702,0.433502713,-0.199935989,2,1.095224058,-0.384590131,CIAT-34040,56.11029845,54.28251943,13.5,15.39791829,Category_4,Herbaceous_legumes
18.16463845,-9.679020151,High,Not High,-0.683295139,0.40684577,-0.276449369,3,-9.77209083,-6.942556563,CIAT-9434,56.60537681,53.99939649,14.98333333,16.40383993,Category_4,Herbaceous_legumes
17.99971492,-9.900057261,High,Not High,-0.694783197,0.408878695,-0.285904502,4,-3.208965266,0.773123667,CIAT-34159,56.71945413,54.02098815,14.0875,15.22033743,Category_4,Herbaceous_legumes
17.61348881,-10.41769291,High,Not High,-0.7216865,0.35466501,-0.367021489,5,-1.285816844,-0.708229766,CIAT-21603,56.98660605,53.44518553,13.825,15.44756114,Category_4,Herbaceous_legumes
19.35892317,-8.078392073,High,Not High,-0.600105,0.141433929,-0.458671071,6,5.816604309,6.695639565,CIAT-11778,55.77929215,51.18046184,12.85555556,14.31188708,Category_4,Herbaceous_legumes
14.52183466,-14.5612513,High,Not High,-0.937041461,0.46431465,-0.472726811,7,-2.934229777,-2.172621014,CIAT-34144,59.12509784,54.60977248,14.05,15.67218303,Category_4,Herbaceous_legumes
16.93197383,-11.33108651,High,Not High,-0.769158702,0.2062043,-0.562954402,8,5.165379446,6.110876522,CIAT-12381,57.45800878,51.86838685,12.94444444,14.40158345,Category_4,Herbaceous_legumes
17.25120286,-10.90324302,High,Not High,-0.746922206,0.179033733,-0.567888473,9,10.13096902,10.20703072,CIAT-10440,57.23719861,51.57980872,12.26666667,13.77327738,Category_4,Herbaceous_legumes
18.65613972,-9.020290526,High,Not High,-0.649058698,0.023985306,-0.625073392,10,1.27838105,0.878822851,CIAT-34042,56.26540624,49.93304202,13.475,15.20412431,Category_4,Herbaceous_legumes
11.90056025,-18.07438796,High,Not High,-1.11963124,0.396872606,-0.722758634,11,-17.62749073,-40.12003157,CIAT-18707,60.93822877,53.89347169,16.05555556,21.49290837,Category_4,Herbaceous_legumes
17.18432974,-10.99286905,High,Not High,-0.751580379,-0.154381793,-0.905962172,12,5.490991878,4.921483146,CIAT-11199,57.28345464,48.0386081,12.9,14.58402362,Category_4,Herbaceous_legumes
17.05010717,-11.17275949,High,Not High,-0.760929903,-0.2436452,-1.004575103,13,5.490991878,4.1543721,CIAT-9352,57.37629615,47.09054297,12.9,14.70169022,Category_4,Herbaceous_legumes
19.54926354,-7.823290301,High,Not High,-0.586846485,-0.47219856,-1.059045044,14,4.130397076,5.088302499,CIAT-590,55.64763405,44.66308163,13.08571429,14.55843533,Category_4,Herbaceous_legumes
13.69631134,-15.66765062,High,Not High,-0.994544834,-0.068634286,-1.06317912,15,-14.09884297,-8.695180554,CIAT-9432,59.69611088,48.94933091,15.57391304,16.67267363,Category_4,Herbaceous_legumes
15.38990361,-13.39783061,High,Not High,-0.876574492,-0.224258201,-1.100832693,16,-26.13411549,-33.47474044,CIAT-8408,58.52465606,47.29645195,17.21666667,20.47359206,Category_4,Herbaceous_legumes
10.40052929,-20.08478936,High,Not High,-1.224118706,0.099654639,-1.124464068,17,9.886759697,10.65017012,CIAT-2783,61.97579757,50.73672471,12.3,13.70530455,Category_4,Herbaceous_legumes
15.89693004,-12.71829354,High,Not High,-0.841256616,-0.294310684,-1.1355673,18,-1.743709326,-0.434446693,CIAT-34148,58.17394676,46.55242573,13.8875,15.40556575,Category_4,Herbaceous_legumes
13.85552318,-15.45426856,High,Not High,-0.983454635,-0.223651281,-1.207105916,19,-1.93994896,-1.387299319,CIAT-18950,59.58598433,47.30289805,13.91428571,15.55172312,Category_4,Herbaceous_legumes
11.4249664,-18.71179783,High,Not High,-1.152759621,-0.129051018,-1.281810639,20,7.851682003,6.689324897,CIAT-11232,61.26719621,48.30764582,12.57777778,14.31285568,Category_4,Herbaceous_legumes
18.30578685,-9.489847429,High,Not High,-0.673463183,-0.672416235,-1.345879418,21,9.805356589,11.1218301,CIAT-10627,56.50774471,42.53657311,12.31111111,13.63295697,Category_4,Herbaceous_legumes
16.44883325,-11.97861082,High,Not High,-0.802812764,-0.59007031,-1.392883074,22,4.20889293,2.772515804,CIAT-5911,57.79219627,43.41116778,13.075,14.91365214,Category_4,Herbaceous_legumes
6.436025138,-25.39817617,High,Not High,-1.50027367,-0.020988096,-1.521261765,23,-0.644767371,-2.170649059,CIAT-34044,64.71803818,49.45538028,13.7375,15.67188056,Category_4,Herbaceous_legumes
11.77901357,-18.23728967,High,Not High,-1.128097802,-0.434582823,-1.562680625,24,5.002573231,6.467323266,CIAT-11784,61.0223024,45.06259773,12.96666667,14.34690835,Category_4,Herbaceous_legumes
19.83244386,-7.443760728,High,Not High,-0.567121029,-0.99657494,-1.563695969,25,-0.858450529,0.703131716,CIAT-326,55.45175872,39.09368902,13.76666667,15.23107344,Category_4,Herbaceous_legumes
12.32967707,-17.49926845,High,Not High,-1.089740304,-0.531000065,-1.620740369,26,1.186802554,1.744665332,CIAT-23806,60.64140942,44.03855184,13.4875,15.07131337,Category_4,Herbaceous_legumes
11.81183145,-18.19330584,High,Not High,-1.125811811,-0.550893341,-1.676705152,27,6.549232279,7.918682305,CIAT-11820,60.99960233,43.82726569,12.75555556,14.12428545,Category_4,Herbaceous_legumes
6.223167277,-25.68345678,High,Not High,-1.515100683,-0.230593888,-1.745694571,28,-1.560552333,-6.787131905,CIAT-17009,64.86527159,47.22916073,13.8625,16.37999946,Category_4,Herbaceous_legumes
10.2618813,-20.27061094,High,Not High,-1.233776492,-0.512320821,-1.746097314,29,10.93337108,11.46994316,CIAT-9326,62.07170015,44.23694377,12.15714286,13.57956017,Category_4,Herbaceous_legumes
13.43484856,-16.01807348,High,Not High,-1.012757514,-0.834533679,-1.847291193,30,-2.6493189,-0.036876736,CIAT-8702,59.87696422,40.81472649,14.01111111,15.34458279,Category_4,Herbaceous_legumes
14.81001009,-14.17502708,High,Not High,-0.916968062,-0.958039985,-1.875008047,31,6.432942125,6.72854001,CIAT-1706,58.9257674,39.50296811,12.77142857,14.3068405,Category_4,Herbaceous_legumes
9.740294241,-20.96966274,High,Not High,-1.270108616,-0.617042837,-1.887151452,32,-1.743709326,0.154433231,CIAT-33561,62.432481,43.12469303,13.8875,15.3152379,Category_4,Herbaceous_legumes
14.83264816,-14.14468663,High,Not High,-0.915391165,-1.027492841,-1.942884006,33,2.853531186,1.690592853,CIAT-1405,58.91010868,38.76531051,13.26,15.0796075,Category_4,Herbaceous_legumes
10.3097357,-20.20647455,High,Not High,-1.230443104,-0.715198801,-1.945641905,34,9.398341051,11.59299656,CIAT-12042,62.03859934,42.0821802,12.36666667,13.5606851,Category_4,Herbaceous_legumes
4.03899629,-28.61076997,High,Not High,-1.667243204,-0.400890795,-2.068133999,35,-10.31284005,-8.277818332,CIAT-8820,66.37605885,45.42044018,15.05714286,16.60865475,Category_4,Herbaceous_legumes
0.450598747,-33.42008369,High,Not High,-1.917199757,-0.199995688,-2.117195445,36,-9.03946286,-6.090341134,Hohenheimer-Heustandard,68.85814717,47.55414369,14.88333333,16.27311923,Category_4,Herbaceous_legumes
