subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,sample_weight_g,undigested_dm_g,dm_incubated,digested_feed_mg,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_8h_percentage,ch4_24h_percentage,gas_ml_g_dm_incubated_24h,part_fact,ch4_ml_g_dm_incubaed_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm,information_remarks_1,information_remarks_2,gas_remarks_1,gas_remarks_2,digest_remarks_1,digest_remarks_2,delete
1,3,Genetic bank,F24-3416,CIAT-705,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,1,1,1,1,3,0.5005,0.1592,460.3118693,301.1118693,28.17271507,62.57735271,4.00052554,11.15669017,14.2,20.8,135.9455554,4.811834574,24.23724199,227.8476704,37.05164527,65.41475234,,"1,2,3",,,,,no
1,4,Genetic bank,F24-3416,CIAT-705,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,1,1,1,2,4,0.5001,0.1665,459.9439877,293.4439877,28.17271507,61.24984258,4.22590726,11.20518116,15,21.1,133.168047,4.790934562,24.36205596,270.0095702,38.18507666,63.79993989,,"1,2,3",,,,,no
1,5,Genetic bank,F24-3416,CIAT-705,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,1,1,1,3,5,0.5001,0.164,459.9439877,295.9439877,29.5002252,63.01985609,4.071031078,10.97607504,13.8,20.6,137.0163711,4.696043534,23.86393851,249.4607864,37.08835285,64.34348434,,"1,2,3",,,,,no
1,6,Genetic bank,F24-3417,CIAT-707,Fabales,Fabaceae,Alysicarpus,ovalifolius,Alysicarpus ovalifolius,Herbaceous_legumes,1,1,1,1,6,0.5,0.1795,450.4622468,270.9622468,30.82773534,67.00238649,4.285055212,11.30293754,13.9,19.4,148.7414028,4.044068593,25.09186422,175.9559634,41.7140678,60.15204354,,,,,,,no
1,7,Genetic bank,F24-3417,CIAT-707,Fabales,Fabaceae,Alysicarpus,ovalifolius,Alysicarpus ovalifolius,Herbaceous_legumes,1,1,1,2,7,0.5004,0.1688,450.8226166,282.0226166,29.5002252,66.11737974,4.130031528,11.23375951,14,19.4,146.6594117,4.265483868,24.91835834,149.5197103,39.832832,62.55733546,,,Inicio embolo duro,Inicio embolo duro,,,no
1,8,Genetic bank,F24-3417,CIAT-707,Fabales,Fabaceae,Alysicarpus,ovalifolius,Alysicarpus ovalifolius,Herbaceous_legumes,1,1,1,3,8,0.5004,0.1787,450.8226166,272.1226166,30.82773534,67.00238649,3.976777859,10.88613623,12.9,19.1,148.6225048,4.061386928,24.14727174,166.8826099,40.00452577,60.36134981,,,,,,,no
1,9,Genetic bank,F24-3418,CIAT-712,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,1,9,0.5002,0.1598,456.6956259,296.8956259,38.35029276,78.50747432,4.640385424,11.6678922,12.1,17.5,171.9032762,3.781749807,25.54850876,128.459189,39.29964331,65.00951817,,,,,,,no
1,10,Genetic bank,F24-3418,CIAT-712,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,2,10,0.5005,0.1734,456.9695337,283.5695337,40.56280965,77.62246757,5.070351207,11.81520895,12.5,18.2,169.8635507,3.653188859,25.85557258,152.6909659,41.66600267,62.0543631,,,,,,,no
1,11,Genetic bank,F24-3418,CIAT-712,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,3,11,0.5003,0.2006,456.7869285,256.1869285,40.56280965,81.16249459,5.029788397,12.25653232,12.4,17.8,177.6812985,3.156469374,26.83205572,244.7406746,47.84214553,56.0845577,,,,,,,no
1,12,Genetic bank,F24-3419,CIAT-749,Fabales,Fabaceae,Crotalaria,juncea,Crotalaria juncea,Herbaceous_legumes,1,1,1,1,12,0.5004,0.1761,459.0961104,282.9961104,36.13777587,68.7724,5.095426398,11.00229337,14.1,18.1,149.7995702,4.114966329,23.96511998,189.5878352,38.87789606,61.64201874,,,,,,,no
1,13,Genetic bank,F24-3419,CIAT-749,Fabales,Fabaceae,Crotalaria,juncea,Crotalaria juncea,Herbaceous_legumes,1,1,1,2,13,0.5002,0.1506,458.9126187,308.3126187,35.6952725,67.88739325,4.961642877,10.78841673,13.9,18.1,147.9309796,4.541529789,23.5086513,129.2968683,34.99181051,67.18329507,,,,,,,no
1,14,Genetic bank,F24-3419,CIAT-749,Fabales,Fabaceae,Crotalaria,juncea,Crotalaria juncea,Herbaceous_legumes,1,1,1,3,14,0.5002,0.1591,458.9126187,299.8126187,35.6952725,68.7724,4.640385424,10.6273455,13,18.1,149.859466,4.359490416,23.15766677,141.813057,35.44662512,65.3310906,,,"Ambiente antes de lectura 20 lml 1.3%, se adiciona 10 ml, total 30 ml valor 0.03","Ambiente antes de lectura 20 lml 1.3%, se adiciona 10 ml, total 30 ml valor 0.03",,,no
1,15,Genetic bank,F24-3420,CIAT-768,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,1,15,0.5002,0.156,461.0132158,305.0132158,31.71274209,74.08244054,4.312932925,11.98184834,13.6,18.1,160.6948304,4.117213385,25.99024916,127.5895418,39.28304652,66.16149068,,,,,,,no
1,16,Genetic bank,F24-3420,CIAT-768,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,2,16,0.5003,0.1608,461.1053816,300.3053816,33.48275561,74.52494392,4.41972374,11.64314888,13.2,17.6,161.6223686,4.029595539,25.25051615,130.5881718,38.77102975,65.12727753,,,Se coloco un standar antes de lectura,Se coloco un standar antes de lectura,,,no
1,17,Genetic bank,F24-3420,CIAT-768,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,3,17,0.5002,0.1693,461.0132158,291.7132158,33.48275561,75.40995068,4.41972374,12.21818202,13.2,18.6,163.5743794,3.868365026,26.50288886,151.5728027,41.8842252,63.27654084,,,exceso feed despues en la manguera gral,exceso feed despues en la manguera gral,,,no
1,18,Genetic bank,F24-3421,CIAT-772,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,1,18,0.5004,0.1854,457.7952005,272.3952005,32.15524547,78.50747432,4.148026666,11.70343997,12.9,16.3,171.4903831,3.469672192,25.56479394,94.96659329,42.96492724,59.50154134,,,,,,,no
1,19,Genetic bank,F24-3421,CIAT-772,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,2,19,0.5005,0.1814,457.8866863,276.4866863,32.15524547,75.85245405,4.244492402,11.49822903,13.2,16.6,165.6576972,3.645059211,25.11151639,90.32449772,41.58691755,60.38321152,,,,,,,no
1,20,Genetic bank,F24-3421,CIAT-772,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,3,20,0.5001,0.18,457.5207429,277.5207429,31.27023872,75.85245405,4.12767151,11.39457261,13.2,16.3,165.7901969,3.658691685,24.90504045,88.70657146,41.05845383,60.65752148,,,,,,,no
1,26,Genetic bank,F24-3423,CIAT-905,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,1,1,1,1,26,0.5001,0.1746,459.495925,284.895925,38.85179659,82.86926619,4.701067388,13.32849143,12.1,19.6,180.348207,3.437896075,29.00676742,-2018.777383,46.78372086,62.0018393,,,,,,,no
1,27,Genetic bank,F24-3423,CIAT-905,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,1,1,1,2,27,0.5005,0.1826,459.8634482,277.2634482,38.40929321,82.42676281,4.724343065,13.35176711,12.3,19.6,179.241823,3.363755154,29.03419952,-922.8553104,48.1555257,60.29256061,,,,,,,no
1,28,Genetic bank,F24-3423,CIAT-905,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,1,1,1,3,28,0.5004,0.1781,459.7715674,281.6715674,38.85179659,82.36926619,4.701067388,13.18697396,12.1,19.5,179.152588,3.419619725,28.68157775,-1318.502172,46.81684445,61.26337237,,,"embolo duro, 24h feed despes del clip","embolo duro, 24h feed despes del clip",,,no
1,29,Genetic bank,F24-3424,CIAT-913,Fabales,Fabaceae,Cajanus,cajan,Cajanus cajan,Shrub_Trees,1,1,1,1,29,0.5005,0.1693,474.3277527,305.0277527,23.80668174,58.82415134,3.237708716,9.996080349,13.6,19.3,124.0158329,5.185416972,21.07420511,83.73067917,32.77105201,64.30738049,,,,,,,no
1,30,Genetic bank,F24-3424,CIAT-913,Fabales,Fabaceae,Cajanus,cajan,Cajanus cajan,Shrub_Trees,1,1,1,2,30,0.5003,0.1504,474.1382112,323.7382112,23.80668174,57.82415134,3.237708716,9.837097818,13.6,19.4,121.9563199,5.598667748,20.74732132,71.19645447,30.38596458,68.27929147,,,,,,,no
1,31,Genetic bank,F24-3424,CIAT-913,Fabales,Fabaceae,Cajanus,cajan,Cajanus cajan,Shrub_Trees,1,1,1,3,31,0.5001,0.1447,473.9486696,329.2486696,23.80668174,58.82415134,3.213902035,9.832203789,13.5,18.9,124.1150258,5.597168206,20.74529252,68.39650799,29.86254675,69.46926761,,,Feed despues del clip,Feed despues del clip,,,no
1,32,Genetic bank,F24-3425,CIAT-955,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,1,32,0.5,0.2134,459.0770498,245.6770498,36.6392797,89.1567493,4.543270683,13.1561357,12.4,16.4,194.2086831,2.755563115,28.65779438,188.6803663,53.55052785,53.51542838,,,,,,,no
1,33,Genetic bank,F24-3425,CIAT-955,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,2,33,0.4999,0.219,458.9852344,239.9852344,37.96678984,90.48425943,4.63194836,13.24481337,12.2,16.4,197.1398046,2.652231845,28.85673085,206.7225574,55.19011788,52.28604678,,,,,,,no
1,34,Genetic bank,F24-3425,CIAT-955,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,1,1,3,34,0.5005,0.2153,459.5361268,244.2361268,38.40929321,92.42676281,4.801161652,13.55199173,12.5,16.2,201.1305693,2.642482755,29.49059048,198.9714515,55.48725286,53.14840609,,,,,,,no
1,35,LMF,F24-1047,LMF,Fabales,Fabaceae,Albizzia,saman,Albizzia saman,Shrub_Trees,1,1,1,1,35,0.5002,0.1673,478.1478148,310.8478148,13.18660067,24.20407026,1.925243697,3.853300877,14.6,17.5,50.62047659,12.84279096,8.058806833,35.42681951,12.3961009,65.01081991,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,36,LMF,F24-1047,LMF,Fabales,Fabaceae,Albizzia,saman,Albizzia saman,Shrub_Trees,1,1,1,2,36,0.5001,0.1707,478.0522234,307.3522234,14.07160742,23.08907702,1.787094143,3.446308549,12.7,18.4,48.29823163,13.31158553,7.2090629,32.72452576,11.2128961,64.29260411,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,37,LMF,F24-1047,LMF,Fabales,Fabaceae,Albizzia,saman,Albizzia saman,Shrub_Trees,1,1,1,3,37,0.5001,0.1329,478.0522234,345.1522234,13.18660067,23.20407026,1.648325083,3.47150455,12.5,18.2,48.53877699,14.87464137,7.261768442,24.25713627,10.05789421,72.19969002,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,41,LMF,F24-1075,LMF,Fabales,Fabaceae,Leucaena, diversifolia,Leucaena diversifolia,Shrub_Trees,1,1,1,1,41,0.5005,0.2329,478.5890555,245.6890555,11.41658715,30.43405675,1.278657761,4.587697471,11.2,17.4,63.59120921,8.072832928,9.585880452,101.3393665,18.67277915,51.33612076,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,42,LMF,F24-1075,LMF,Fabales,Fabaceae,Leucaena, diversifolia,Leucaena diversifolia,Shrub_Trees,1,1,1,2,42,0.5001,0.2151,478.2065667,263.1065667,11.41658715,30.93405675,1.232991413,4.492408835,10.8,16.7,64.68764527,8.505401307,9.394285123,71.48017285,17.07448389,55.01943826,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,43,LMF,F24-1075,LMF,Fabales,Fabaceae,Leucaena, diversifolia,Leucaena diversifolia,Shrub_Trees,1,1,1,3,43,0.5004,0.205,478.4934333,273.4934333,12.74409729,32.26156689,1.325386118,4.64335595,10.4,17,67.42321763,8.477376014,9.70411635,63.50752053,16.9779431,57.15719679,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,47,LMF,F24-1095,LMF,Fabales,Fabaceae,Setaria ,sphacelata,Setaria sphacelata,Grass,1,1,1,1,47,0.5005,0.1986,477.5304754,278.9304754,17.16913107,44.18660067,1.837097024,7.078486126,10.7,19.4,92.53147798,6.312557906,14.82310866,89.5309162,25.37724183,58.41103128,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,48,LMF,F24-1095,LMF,Fabales,Fabaceae,Setaria ,sphacelata,Setaria sphacelata,Grass,1,1,1,2,48,0.5004,0.2008,477.4350647,276.6350647,20.70915809,51.72662769,2.360844023,8.502303003,11.4,19.8,108.3427497,5.348020488,17.80829192,110.6977836,30.73472632,57.94192449,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,49,LMF,F24-1095,LMF,Fabales,Fabaceae,Setaria ,sphacelata,Setaria sphacelata,Grass,1,1,1,3,49,0.5004,0.2156,477.4350647,261.8350647,15.84162093,51.85909053,1.69505344,8.86252989,10.7,19.9,108.6201965,5.048971395,18.56279638,142.9291774,33.84775794,54.8420265,Ensayo interno,,The gas ran out. Bag inside syringe,The gas ran out. Bag inside syringe,,,no
1,54,Genetic bank,F24-3416,CIAT-705,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,1,2,2,1,3,0.5005,0.0606,460.3118693,399.7118693,28.17271507,62.90923025,4.00052554,11.2257207,14.2,20.8,136.6665394,6.353787318,24.38720668,76.07276543,28.08453178,86.83501251,,"1,2,3",,,,,no
1,55,Genetic bank,F24-3416,CIAT-705,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,1,2,2,2,4,0.5005,0.0672,460.3118693,393.1118693,28.17271507,61.58172011,4.22590726,11.27520732,15,21.1,133.7826031,6.383580527,24.49471342,79.98554282,28.68193053,85.40120199,,"1,2,3",,,,,no
1,56,Genetic bank,F24-3416,CIAT-705,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,1,2,2,3,5,0.5003,0.0733,460.1279285,386.8279285,29.5002252,63.35173362,4.071031078,11.04444181,13.8,20.6,137.6828697,6.106035406,24.00298075,81.94276997,28.55130408,84.06964771,,"1,2,3",,,,,no
1,57,Genetic bank,F24-3417,CIAT-707,Fabales,Fabaceae,Alysicarpus,ovalifolius,Alysicarpus ovalifolius,Herbaceous_legumes,1,2,2,1,6,0.5001,0.1421,450.5523393,308.4523393,30.82773534,67.33426403,4.285055212,11.36732178,13.9,19.4,149.448262,4.580912018,25.22974755,111.7884026,36.85276566,68.46093392,,,,,,,no
1,58,Genetic bank,F24-3417,CIAT-707,Fabales,Fabaceae,Alysicarpus,ovalifolius,Alysicarpus ovalifolius,Herbaceous_legumes,1,2,2,2,7,0.5005,0.1541,450.9127091,296.8127091,29.5002252,66.44925727,4.130031528,11.29814375,14,19.4,147.3661219,4.466757362,25.05616613,125.7010711,38.06489211,65.824871,,,The piston is hard to move,The piston is hard to move,,,no
1,59,Genetic bank,F24-3417,CIAT-707,Fabales,Fabaceae,Alysicarpus,ovalifolius,Alysicarpus ovalifolius,Herbaceous_legumes,1,2,2,3,8,0.5,0.1566,450.4622468,293.8622468,30.82773534,67.33426403,3.976777859,10.94952484,12.9,19.1,149.4781516,4.364230472,24.30730858,125.6582858,37.26074021,65.23571041,,,,,,,no
1,60,Genetic bank,F24-3418,CIAT-712,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,1,9,0.5003,0.1693,456.7869285,287.4869285,38.35029276,78.83935186,4.640385424,11.72597077,12.1,17.5,172.595464,3.646490258,25.67054798,144.0896812,40.78783974,62.93676779,,,,,,,no
1,61,Genetic bank,F24-3418,CIAT-712,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,2,10,0.5001,0.1801,456.6043233,276.5043233,40.56280965,77.9543451,5.070351207,11.87561066,12.5,18.2,170.7262527,3.547003351,26.00853749,168.4974727,42.94909576,60.55665905,,,,,,,no
1,62,Genetic bank,F24-3418,CIAT-712,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,3,11,0.5001,0.1819,456.6043233,274.7043233,40.56280965,81.49437212,5.029788397,12.31560652,12.4,17.8,178.4791952,3.370837962,26.97216362,179.3200872,44.83222677,60.16244465,,,,,,,no
1,63,Genetic bank,F24-3419,CIAT-749,Fabales,Fabaceae,Crotalaria,juncea,Crotalaria juncea,Herbaceous_legumes,1,2,2,1,12,0.5006,0.1798,459.279602,279.479602,36.13777587,69.10427754,5.095426398,11.0623632,14.1,18.1,150.4623267,4.044316966,24.08633684,203.2540934,39.58200569,60.85173406,,,,,,,no
1,64,Genetic bank,F24-3419,CIAT-749,Fabales,Fabaceae,Crotalaria,juncea,Crotalaria juncea,Herbaceous_legumes,1,2,2,2,13,0.5001,0.1818,458.8208729,277.0208729,35.6952725,68.21927078,4.961642877,10.84848657,13.9,18.1,148.6838869,4.060742218,23.64427428,207.8559563,39.1612605,60.37669367,,,,,,,no
1,65,Genetic bank,F24-3419,CIAT-749,Fabales,Fabaceae,Crotalaria,juncea,Crotalaria juncea,Herbaceous_legumes,1,2,2,3,14,0.5002,0.1629,458.9126187,296.0126187,35.6952725,69.10427754,4.640385424,10.68741534,13,18.1,150.5826485,4.283564336,23.28856279,150.2326082,36.10459373,64.50304626,,,"Ambiente antes de lectura 20 lml 1.3%, se adiciona 10 ml, total 30 ml valor 0.03","Ambiente antes de lectura 20 lml 1.3%, se adiciona 10 ml, total 30 ml valor 0.03",,,no
1,66,Genetic bank,F24-3420,CIAT-768,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,1,15,0.5002,0.1539,461.0132158,307.1132158,31.71274209,74.41431807,4.312932925,12.04191818,13.6,18.1,161.4147177,4.12707156,26.12054875,125.4244584,39.21002926,66.61700907,,,,,,,no
1,67,Genetic bank,F24-3420,CIAT-768,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,2,16,0.5002,0.1559,461.0132158,305.1132158,33.48275561,74.85682145,4.41972374,11.70155933,13.2,17.6,162.3745673,4.075957406,25.38226439,124.4723196,38.35153223,66.18318203,,,Se coloco un standar antes de lectura,Se coloco un standar antes de lectura,,,no
1,68,Genetic bank,F24-3420,CIAT-768,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,3,17,0.5006,0.1772,461.3818789,284.1818789,33.48275561,75.74182821,4.41972374,12.27991124,13.2,18.6,164.1629888,3.751980717,26.615504,168.427511,43.21145068,61.59363683,,,exceso feed despues en la manguera gral,exceso feed despues en la manguera gral,,,no
1,69,Genetic bank,F24-3421,CIAT-772,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,1,18,0.5003,0.1707,457.7037146,287.0037146,32.15524547,78.83935186,4.148026666,11.75753601,12.9,16.3,172.2497531,3.640361163,25.68809391,85.27630771,40.96649418,62.70513117,,,,,,,no
1,70,Genetic bank,F24-3421,CIAT-772,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,2,19,0.5002,0.1647,457.6122288,292.9122288,32.15524547,76.18433159,4.244492402,11.5533207,13.2,16.6,166.4822896,3.844783076,25.24696669,80.33511248,39.44294421,64.00882895,,,,,,,no
1,71,Genetic bank,F24-3421,CIAT-772,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,3,20,0.5004,0.1657,457.7952005,292.0952005,31.27023872,76.18433159,4.12767151,11.44866865,13.2,16.3,166.4157499,3.834058715,25.00827583,80.09565963,39.19499064,63.80477562,,,,,,,no
1,77,Genetic bank,F24-3423,CIAT-905,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,1,2,2,1,26,0.5005,0.1881,459.8634482,271.7634482,38.79279614,77.51184172,4.693928333,12.28286127,12.1,19.6,168.5540393,3.506089421,26.70980117,-615.1307227,45.19688481,59.0965534,,,,,,,no
1,78,Genetic bank,F24-3423,CIAT-905,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,1,2,2,2,27,0.5006,0.1902,459.955329,269.755329,38.35029276,77.06933834,4.71708601,12.30601894,12.3,19.6,167.5583116,3.500164071,26.75481328,-558.4938818,45.61918753,58.6481582,,,,,,,no
1,79,Genetic bank,F24-3423,CIAT-905,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,1,2,2,3,28,0.5001,0.167,459.495925,292.495925,38.79279614,77.06933834,4.693928333,12.15785406,12.1,19.5,167.7258364,3.795230779,26.45911182,12185.38255,41.56589211,63.65582567,,,"embolo duro, 24h feed despes del clip","embolo duro, 24h feed despes del clip",,,no
1,80,Genetic bank,F24-3424,CIAT-913,Fabales,Fabaceae,Cajanus,cajan,Cajanus cajan,Shrub_Trees,1,2,2,1,29,0.5003,0.1848,474.1382112,289.3382112,23.74768129,54.50166606,3.229684655,9.165203717,13.6,19.3,114.9489005,5.308795713,19.33023642,88.32367726,31.67643734,61.02402303,,,,,,,no
1,81,Genetic bank,F24-3424,CIAT-913,Fabales,Fabaceae,Cajanus,cajan,Cajanus cajan,Shrub_Trees,1,2,2,2,30,0.5001,0.1667,473.9486696,307.2486696,23.74768129,53.61665931,3.229684655,9.024266391,13.6,19.4,113.1275658,5.730470223,19.04059863,74.11945305,29.37121388,64.82741472,,,,,,,no
1,82,Genetic bank,F24-3424,CIAT-913,Fabales,Fabaceae,Cajanus,cajan,Cajanus cajan,Shrub_Trees,1,2,2,3,31,0.5002,0.1677,474.0434404,306.3434404,23.74768129,54.50166606,3.205936974,9.018440096,13.5,18.9,114.9718811,5.62080873,19.0245014,74.64935664,29.43898549,64.62349529,,,Feed despues del clip,Feed despues del clip,,,no
1,83,Genetic bank,F24-3425,CIAT-955,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,1,32,0.5005,0.1677,459.5361268,291.8361268,36.58027925,82.82188226,4.535954627,12.11957752,12.4,16.4,180.229317,3.523659677,26.37350322,104.740759,41.52870877,63.50667767,,,,,,,no
1,84,Genetic bank,F24-3425,CIAT-955,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,2,33,0.5004,0.1706,459.4443114,288.8443114,37.90778939,84.14939239,4.624750305,12.2083732,12.2,16.4,183.154716,3.432518087,26.57204126,108.2747911,42.26627534,62.86818756,,,,,,,no
1,85,Genetic bank,F24-3425,CIAT-955,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,1,2,2,3,34,0.5002,0.2111,459.2606806,248.1606806,38.35029276,85.9194059,4.793786596,12.49998292,12.5,16.2,187.0819984,2.888296049,27.21762052,173.2730979,50.3705216,54.03481968,,,,,,,no
1,86,LMF,F24-1047,LMF,Fabales,Fabaceae,Albizzia,saman,Albizzia saman,Shrub_Trees,1,2,2,1,35,0.7008,0.2162,669.9040156,453.7040156,13.12760022,22.64142284,1.916629631,3.581548591,14.6,17.5,33.79801034,20.03867066,5.346360834,20.99604486,7.89402004,67.7267198,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,87,LMF,F24-1047,LMF,Fabales,Fabaceae,Albizzia,saman,Albizzia saman,Shrub_Trees,1,2,2,2,36,0.6132,0.2236,586.1660136,362.5660136,14.01260697,21.75641609,1.779601085,3.204461963,12.7,18.4,37.11647482,16.66478579,5.466816376,27.90509355,8.83828556,61.85381022,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,88,LMF,F24-1047,LMF,Fabales,Fabaceae,Albizzia,saman,Albizzia saman,Shrub_Trees,1,2,2,3,37,0.8566,0.2252,818.8353022,593.6353022,13.12760022,21.75641609,1.640950027,3.211394516,12.5,18.2,26.56995373,27.28552808,3.921905305,12.97164042,5.40970947,72.49752186,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,92,LMF,F24-1075,LMF,Fabales,Fabaceae,Leucaena, diversifolia,Leucaena diversifolia,Shrub_Trees,1,2,2,1,41,0.8598,0.2292,822.1595802,592.9595802,11.3575867,27.95146338,1.272049711,4.159384253,11.2,17.4,33.99761318,21.21390112,5.059096011,16.72690151,7.014616833,72.12220042,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,93,LMF,F24-1075,LMF,Fabales,Fabaceae,Leucaena, diversifolia,Leucaena diversifolia,Shrub_Trees,1,2,2,2,42,0.8165,0.2151,780.7551724,565.6551724,11.3575867,28.39396676,1.226619364,4.071694833,10.8,16.7,36.36731175,19.92166777,5.215072505,17.05787382,7.198192524,72.44975024,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,94,LMF,F24-1075,LMF,Fabales,Fabaceae,Leucaena, diversifolia,Leucaena diversifolia,Shrub_Trees,1,2,2,3,43,0.8316,0.229,795.1941229,566.1941229,12.68509684,29.72147689,1.319250071,4.21543468,10.4,17,37.37637897,19.0499996,5.301139129,18.07715951,7.445210944,71.20200044,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,98,LMF,F24-1095,LMF,Fabales,Fabaceae,Setaria ,sphacelata,Setaria sphacelata,Grass,1,2,2,1,47,0.7848,0.2112,748.7830511,537.5830511,17.11013062,40.78406134,1.830783976,6.423526537,10.7,19.4,54.46712674,13.18120445,8.578621709,28.65307905,11.94890078,71.79423336,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
1,99,LMF,F24-1095,LMF,Fabales,Fabaceae,Setaria ,sphacelata,Setaria sphacelata,Grass,1,2,2,2,48,0.8022,0.224,765.3845101,541.3845101,20.65015764,47.86411539,2.354117971,7.742481606,11.4,19.8,62.53603876,11.31086422,10.1158065,35.02818732,14.30126178,70.73366432,Ensayo interno,,"Syringe with Bag, Difficul in remove bubble","Syringe with Bag, Difficul in remove bubble",,,no
