subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
4,16,Genbank,F25-1732,CIAT-22004,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,196,22.84497973,45.15745158,3.129762223,6.811320078,13.7,16.5,95.75908582,-0.385940324,57.3954378,25.16543737
4,17,Genbank,F25-1732,CIAT-22004,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,197,23.84497973,44.15745158,3.123692345,6.4752502,13.1,16.5,93.54499952,-0.280399342,63.20707363,21.70238412
4,18,Genbank,F25-1733,CIAT-23104,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,198,21.34497973,41.65745158,3.137712021,6.570519763,14.7,16.9,89.9052918,-0.308482235,76.80492159,18.46304093
4,19,Genbank,F25-1733,CIAT-23104,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,199,21.84497973,41.65745158,3.014607203,6.422352361,13.8,17.2,89.83345378,-0.267668897,83.17095627,16.65205487
4,20,Genbank,F25-1733,CIAT-23104,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,200,22.84497973,43.65745158,3.243987122,6.844544752,14.2,17.3,94.25938912,-0.386293528,70.80839782,20.87017254
4,21,Genbank,F25-1734,CIAT-23106,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,201,20.84497973,36.15745158,2.834917244,5.468662402,13.6,17.2,76.36972731,-0.268329245,62.67615847,18.42901699
4,22,Genbank,F25-1734,CIAT-23106,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,202,19.34497973,34.65745158,2.90174696,5.581429533,15,17.5,73.15763499,-0.296189324,60.51207022,19.47002311
4,23,Genbank,F25-1734,CIAT-23106,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,203,20.84497973,45.65745158,2.834917244,7.152287345,13.6,17.4,96.43509082,-0.269367285,106.0341563,14.24697281
4,24,Genbank,F25-1735,CIAT-23107,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,204,17.34497973,33.15745158,2.58440198,5.31995961,14.9,17.3,69.80074905,-0.237574759,63.15989571,17.73151606
4,25,Genbank,F25-1735,CIAT-23107,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,205,20.34497973,35.65745158,2.787262223,5.40569491,13.7,17.1,75.04856756,-0.288517766,56.35334083,20.18942589
4,26,Genbank,F25-1735,CIAT-23107,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,206,,,,,13.5,17.2,,,,
4,27,Genbank,F25-1736,CIAT-23108,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,207,19.34497973,36.65745158,2.669607203,5.73391472,13.8,17.7,77.48441005,-0.300911532,69.59095217,17.41608405
4,28,Genbank,F25-1736,CIAT-23108,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,208,20.84497973,36.65745158,2.626467446,5.409462492,12.6,17.6,77.4379844,-0.230876595,79.45957193,14.38135025
4,29,Genbank,F25-1736,CIAT-23108,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,209,,,,,12.5,17.3,,,,
4,30,Genbank,F25-1737,CIAT-23412,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,210,21.84497973,35.15745158,2.883537325,5.066782708,13.2,16.4,74.65406255,-0.185153812,51.57648964,20.86010828
4,31,Genbank,F25-1737,CIAT-23412,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,211,22.34497973,34.15745158,2.748432507,4.673865418,12.3,16.3,72.42924085,-0.192177022,43.55985753,22.75192902
4,32,Genbank,F25-1737,CIAT-23412,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,212,19.34497973,31.15745158,2.360087527,4.309145382,12.2,16.5,66.12070709,-0.169809761,41.38602422,22.09596633
4,33,Genbank,F25-1738,CIAT-23413,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,213,23.84497973,42.65745158,3.266762223,6.276757719,13.7,16,91.21986473,-0.224403492,57.72614666,23.25183939
4,34,Genbank,F25-1738,CIAT-23413,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,214,24.34497973,42.15745158,3.383952183,6.198322735,13.9,15.8,90.06059043,-0.25122127,52.48324091,25.22980999
4,35,Genbank,F25-1738,CIAT-23413,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,215,25.34497973,42.65745158,3.168122466,5.920805491,12.5,15.9,91.20162441,-0.245726083,49.49393734,25.57622577
4,36,Genbank,F25-1739,CIAT-23419,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,216,21.84497973,38.65745158,3.058297162,5.933229849,14,17.1,82.23781859,-0.177057408,63.546016,19.86283369
4,37,Genbank,F25-1739,CIAT-23419,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,217,23.84497973,41.15745158,2.956777487,5.934522645,12.4,17.2,87.50371566,-0.171522554,65.68304821,19.20925452
4,38,Genbank,F25-1739,CIAT-23419,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,218,22.34497973,39.15745158,3.016572264,5.89150495,13.5,17.1,83.31814579,-0.134239409,91.94691088,13.63371718
4,39,Genbank,F25-1740,CIAT-23422,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,219,25.34497973,47.15745158,3.675022061,7.535829578,14.5,17.7,102.6137227,-0.222165734,81.76648372,20.05445493
4,40,Genbank,F25-1740,CIAT-23422,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,220,8.344979732,15.15745158,1.143262223,2.349069741,13.7,17.7,32.98232794,-0.079212946,22.61704217,22.6003528
4,41,Genbank,F25-1740,CIAT-23422,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,221,23.84497973,44.65745158,3.57674696,7.281366949,15,17.8,97.13493928,-0.169287622,108.2786964,14.62687118
4,42,Genbank,F25-1741,CIAT-23734,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,222,26.84497973,51.15745158,4.053591939,8.332586985,15.1,17.6,108.0068741,-2.582750199,45.84643098,38.37221053
4,43,Genbank,F25-1741,CIAT-23734,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,223,25.84497973,49.65745158,3.980126879,8.123496981,15.4,17.4,104.8190189,-0.666616716,51.92568682,33.02299328
4,44,Genbank,F25-1741,CIAT-23734,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,224,25.94497973,50.25745158,3.969581899,8.224264473,15.3,17.5,106.1067367,-0.333075,67.94107565,25.55683945
4,45,Genbank,F25-1742,CIAT-23932,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,225,26.84497973,50.15745158,3.838832102,8.011764563,14.3,17.9,105.3539033,-0.220622005,88.64006343,18.98511745
4,46,Genbank,F25-1742,CIAT-23932,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,226,24.84497973,49.15745158,3.925506798,8.180189371,15.8,17.5,103.2740738,-0.294762086,71.38643826,24.07407407
4,47,Genbank,F25-1742,CIAT-23932,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,227,25.34497973,48.15745158,3.649677081,7.801546958,14.4,18.2,101.152976,-0.258025202,72.51494565,22.59791491
4,48,Genbank,F25-1743,CIAT-23933,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,228,23.84497973,50.65745158,3.57674696,8.242117062,15,17.4,108.0375616,-0.383416008,80.65688025,21.79359089
4,49,Genbank,F25-1743,CIAT-23933,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,229,21.84497973,48.65745158,3.517041737,8.155599367,16.1,17.3,103.7306778,-0.482275565,70.26155744,24.74548486
4,50,Genbank,F25-1743,CIAT-23933,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,230,21.34497973,47.65745158,3.351161818,7.903219448,15.7,17.3,101.5988219,-0.339155219,81.66605148,20.63100287
4,53,Genbank,F25-1744,CIAT-23934,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,233,31.34497973,60.15745158,4.545022061,9.500767219,14.5,17.2,127.6590012,-0.362521708,77.03190273,26.17279263
4,54,Genbank,F25-1744,CIAT-23934,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,234,31.34497973,58.15745158,4.262917244,8.84784993,13.6,17.1,123.4395069,-0.60511642,56.9941702,32.95005343
4,55,Genbank,F25-1744,CIAT-23934,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,235,26.34497973,49.65745158,4.083471858,8.069904545,15.5,17.1,105.3560935,-0.356636752,60.57138204,28.26676745
4,56,Genbank,F25-1745,CIAT-23936,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,236,22.84497973,38.65745158,3.266832102,6.097264563,14.3,17.9,82.11656813,-0.185025794,71.8482277,18.02671323
4,57,Genbank,F25-1745,CIAT-23936,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,237,23.84497973,43.65745158,3.242917244,6.789349705,13.6,17.9,92.81179636,-0.1826906,93.534113,15.43131527
4,58,Genbank,F25-1745,CIAT-23936,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,238,23.34497973,45.15745158,3.431712021,7.292519538,14.7,17.7,95.94310643,-0.521160738,52.13818991,29.71707105
4,59,Genbank,F25-1746,CIAT-33119,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,239,28.34497973,52.15745158,4.166712021,8.524394369,14.7,18.3,109.3430957,-0.399859886,64.18620287,27.84177062
4,60,Genbank,F25-1746,CIAT-33119,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,240,28.84497973,53.15745158,4.269057,8.669614405,14.8,18.1,111.5063235,533.390823,44.86880863,40.5313051
4,61,Genbank,F25-1746,CIAT-33119,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,241,25.34497973,49.65745158,4.156576676,8.581446553,16.4,18.2,104.1853338,-0.423008929,63.27281544,28.45545289
4,62,Genbank,F25-1747,CIAT-33383,Fabales,Fabaceae,Dendrolobium,sp.,Dendrolobium sp.,Shrub_Trees,27,58,1,1,242,24.34497973,49.15745158,3.578712021,7.99533201,14.7,17.8,103.8276352,-0.335251284,64.97497562,25.99046084
4,63,Genbank,F25-1747,CIAT-33383,Fabales,Fabaceae,Dendrolobium,sp.,Dendrolobium sp.,Shrub_Trees,27,58,1,2,243,25.84497973,52.15745158,3.902591939,8.533586985,15.1,17.6,110.0980228,-1.166803943,50.21632879,35.87152305
4,64,Genbank,F25-1747,CIAT-33383,Fabales,Fabaceae,Dendrolobium,sp.,Dendrolobium sp.,Shrub_Trees,27,58,1,3,244,23.34497973,49.15745158,3.828576676,8.319946778,16.4,17.4,103.8276352,-0.238797182,90.48093763,19.42169181
4,65,Genbank,F25-1748,CIAT-33402,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,245,25.84497973,53.15745158,3.928436919,8.626182077,15.2,17.2,112.2335117,-0.416209785,66.3386037,27.45432018
4,66,Genbank,F25-1748,CIAT-33402,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,246,27.34497973,54.65745158,4.129091939,8.799524626,15.1,17.1,115.4005233,-0.377816792,71.69670968,25.91304118
4,67,Genbank,F25-1748,CIAT-33402,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,247,24.84497973,50.15745158,3.900661818,8.254406976,15.7,17.2,106.0053879,-0.259700316,83.83559483,20.80893744
4,68,Genbank,F25-1749,CIAT-33508,Fabales,Fabaceae,Dendrolobium,umbellatum,Dendrolobium umbellatum,Shrub_Trees,27,58,1,1,248,,,,,14.9,19.1,,,,
4,69,Genbank,F25-1749,CIAT-33508,Fabales,Fabaceae,Dendrolobium,umbellatum,Dendrolobium umbellatum,Shrub_Trees,27,58,1,2,249,26.34497973,55.15745158,4.030781899,9.562776494,15.3,19.2,117.5798766,3.088385565,46.92092543,43.44564447
4,70,Genbank,F25-1749,CIAT-33508,Fabales,Fabaceae,Dendrolobium,umbellatum,Dendrolobium umbellatum,Shrub_Trees,27,58,1,3,250,27.84497973,55.65745158,4.622266635,9.962261231,16.6,19.2,118.5983319,-0.343585404,85.8862169,24.71665614
4,71,Genbank,F25-1750,CIAT-33515,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,251,,,,,15.4,17.5,,,,
4,72,Genbank,F25-1750,CIAT-33515,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,2,252,22.84497973,41.65745158,3.381057,6.654427102,14.8,17.4,89.15609479,-0.237037654,75.32594225,18.90707896
4,73,Genbank,F25-1750,CIAT-33515,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,3,253,,,,,15.7,8.3,,,,
4,74,Genbank,F25-1751,CIAT-7353,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,1,254,22.34497973,41.15745158,2.882502385,6.024185184,12.9,16.7,86.9370015,-0.191771149,32.52501797,39.12343241
4,75,Genbank,F25-1751,CIAT-7353,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,2,255,21.34497973,35.15745158,2.518707608,3.264581088,11.8,5.4,74.21868,-0.197020439,14.98195685,45.99967435
4,76,Genbank,F25-1751,CIAT-7353,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,3,256,21.34497973,35.15745158,2.689467446,3.532028229,12.6,6.1,74.26318451,-1.29270767,14.23533533,52.40981722
4,77,Genbank,F25-1752,CIAT-7976,Fabales,Fabaceae,Cassia,sp.,Cassia sp.,Shrub_Trees,27,58,1,1,257,34.84497973,61.15745158,4.495002385,8.626060466,12.9,15.7,130.8026211,-0.371683158,48.22928432,38.25328599
4,78,Genbank,F25-1752,CIAT-7976,Fabales,Fabaceae,Cassia,sp.,Cassia sp.,Shrub_Trees,27,58,1,2,258,31.84497973,60.15745158,4.585677081,9.030735162,14.4,15.7,128.7925003,-1.117605193,42.18232009,45.83463608
4,79,Genbank,F25-1752,CIAT-7976,Fabales,Fabaceae,Cassia,sp.,Cassia sp.,Shrub_Trees,27,58,1,3,259,35.34497973,63.65745158,4.665537325,9.082282933,13.2,15.6,136.20401,1.352782608,36.49431818,53.24887275
4,80,Genbank,F25-1753,CIAT-8018,Fabales,Fabaceae,Acacia,aroma,Acacia aroma,Shrub_Trees,27,58,1,1,260,24.84497973,40.15745158,3.577677081,6.349234486,14.4,18.1,85.62756538,-0.543307273,63.12741513,21.4462227
4,81,Genbank,F25-1753,CIAT-8018,Fabales,Fabaceae,Acacia,aroma,Acacia aroma,Shrub_Trees,27,58,1,2,261,25.34497973,42.15745158,3.751057,6.827739349,14.8,18.3,89.78441568,-0.560188441,68.93861262,21.09312883
4,82,Genbank,F25-1753,CIAT-8018,Fabales,Fabaceae,Acacia,aroma,Acacia aroma,Shrub_Trees,27,58,1,3,262,27.84497973,44.15745158,3.814762223,6.799944572,13.7,18.3,94.10028841,-0.308924843,102.1634404,14.18393774
4,83,Genbank,F25-1754,CIAT-9990,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,1,263,18.34497973,31.65745158,1.944567852,2.530316613,10.6,4.4,68.07219293,-0.53036689,11.12437219,48.90949135
4,84,Genbank,F25-1754,CIAT-9990,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,2,264,13.84497973,24.65745158,1.467567852,1.683817289,10.6,2,53.03087733,0.396233982,6.793309792,53.30821829
4,85,Genbank,F25-1754,CIAT-9990,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,58,1,3,265,18.84497973,32.15745158,1.922187933,2.161812426,10.2,1.8,69.10588294,0.101739077,7.542014314,61.59763702
4,86,Genbank,F25-1755,CIAT-13258,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,1,266,18.84497973,29.15745158,2.581762223,3.829571317,13.7,12.1,61.58375254,-0.136507014,38.77649062,20.85922869
4,87,Genbank,F25-1755,CIAT-13258,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,2,267,18.34497973,28.15745158,2.586642142,4.107575279,14.1,15.5,59.51921008,-0.108074905,59.03237209,14.70818587
4,88,Genbank,F25-1755,CIAT-13258,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,3,268,20.84497973,31.15745158,2.730692345,4.401312784,13.1,16.2,65.87378102,-0.251377291,33.99034555,27.3764617
4,89,Genbank,F25-1756,CIAT-13260,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,1,269,21.34497973,33.15745158,3.073677081,5.04635988,14.4,16.7,70.43407052,-0.189112881,61.57198428,17.40991749
4,90,Genbank,F25-1756,CIAT-13260,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,2,270,21.34497973,33.15745158,3.116367041,4.699238269,14.6,13.4,70.41999778,-0.14820126,70.60919787,14.13451955
4,91,Genbank,F25-1756,CIAT-13260,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,3,271,23.84497973,35.15745158,3.242917244,5.098162627,13.6,16.4,74.74227758,-0.164670704,74.12016671,14.62265515
4,92,Genbank,F25-1757,CIAT-17263,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,27,58,1,1,272,32.34497973,59.65745158,4.237192345,8.224813235,13.1,14.6,126.2717568,1.181380619,37.633063,46.25918774
4,93,Genbank,F25-1757,CIAT-17263,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,27,58,1,2,273,31.34497973,57.65745158,4.168882304,8.3788778,13.3,16,122.0141322,0.413168143,32.86513344,53.95170192
4,94,Genbank,F25-1757,CIAT-17263,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,27,58,1,3,274,33.84497973,62.15745158,4.129087527,8.545833136,12.2,15.6,131.536988,0.275222516,30.05420637,60.17330102
4,95,Isabel Molina,F25-2640,Cayman-Br-02-1752,Poales,Poaceae,Urochloa,interespecifico,Urochloa interespecifico,Grass,27,58,1,1,275,41.84497973,87.65745158,5.481692345,11.94125088,13.1,14.1,180.5905845,0.366768385,42.34587413,58.09583302
4,96,Isabel Molina,F25-2640,Cayman-Br-02-1752,Poales,Poaceae,Urochloa,interespecifico,Urochloa interespecifico,Grass,27,58,1,2,276,34.84497973,84.65745158,4.599537325,11.62309586,13.2,14.1,174.479765,0.35656522,41.21676119,58.12029824
4,97,Isabel Molina,F25-2640,Cayman-Br-02-1752,Poales,Poaceae,Urochloa,interespecifico,Urochloa interespecifico,Grass,27,58,1,3,277,42.84497973,87.15745158,5.741227284,12.12222323,13.4,14.4,179.6322873,0.504265167,47.31560729,52.80289516
4,98,Mauricio Sotelo,F25-2641,nan,Fabales,Fabaceae,Gliricidia  ,sepium,Gliricidia sepium ,Shrub_Trees,27,58,1,1,278,41.34497973,82.15745158,5.664262223,12.43913255,13.7,16.6,175.6025058,0.41278467,39.67061573,67.02007411
4,99,Mauricio Sotelo,F25-2641,nan,Fabales,Fabaceae,Gliricidia  ,sepium,Gliricidia sepium ,Shrub_Trees,27,58,1,2,279,39.34497973,76.65745158,5.508297162,11.66485502,14,16.5,163.8141248,0.471087914,38.6568547,64.48367774
4,100,Mauricio Sotelo,F25-2641,nan,Fabales,Fabaceae,Gliricidia  ,sepium,Gliricidia sepium ,Shrub_Trees,27,58,1,3,280,39.84497973,79.15745158,5.498607203,11.94585259,13.8,16.4,169.1903361,4.431495261,47.22420772,54.06749142
4,101,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,58,1,1,281,,,,,15.9,16.6,,,,
4,101,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,58,1,1,281,,,,,15.9,16.6,,,,
4,102,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,58,1,2,282,,,,,15.6,16.4,,,,
4,102,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,58,1,2,282,,,,,15.6,16.4,,,,
4,103,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,58,1,3,283,25.34497973,61.65745158,4.080541737,10.18103701,16.1,16.8,131.7117371,0.69825617,62.14611155,34.99588357
4,103,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,58,1,3,283,25.34497973,61.65745158,4.080541737,10.18103701,16.1,16.8,131.7117371,0.69825617,62.14611155,34.99588357
4,108,Genbank,F25-1728,CIAT-13262,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,59,2,1,288,25.62372804,45.43619989,3.433579558,6.56395011,13.4,15.8,95.70425051,-1.204601169,38.0836007,36.30416843
4,109,Genbank,F25-1728,CIAT-13262,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,59,2,2,289,,,,,,,,,,
