subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
4,112,Genbank,F25-2188,CIAT-BH-22-1710,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.31026897,10.11513158,89.88486842,7.516311147,35.62608484,69.89513748
4,113,Genbank,F25-2189,CIAT-BH-22-2365,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.06,12.6261586,87.3738414,10.01719507,31.84574309,63.48334918
4,114,Genbank,F25-2189,CIAT-BH-22-2365,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.14,12.05973223,87.94026777,9.950370516,32.11973009,64.79337593
4,115,Genbank,F25-2190,CIAT-BH-22-3572,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.44035596,9.85390115,90.14609885,7.970471762,33.06491166,68.80747171
4,116,Genbank,F25-2190,CIAT-BH-22-3572,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.56034397,10.22691949,89.77308051,7.98139191,32.46976119,67.57757006
4,117,Genbank,F25-2191,CIAT-BH-22-0517,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.84126349,10.2264613,89.7735387,8.167349854,34.34940314,69.42682396
4,118,Genbank,F25-2191,CIAT-BH-22-0517,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.89217548,10.2956092,89.7043908,8.252528213,34.26181111,69.48497204
4,119,Genbank,F25-2192,CIAT-BH-22-0519,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.68,11.14122206,88.85877794,9.38325511,31.76728685,64.61466811
4,120,Genbank,F25-2192,CIAT-BH-22-0519,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.63071079,11.14811772,88.85188228,9.337918256,31.60234356,64.53988082
4,121,Genbank,F25-2193,CIAT-BH-22-0521,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.43107068,11.04028177,88.95971823,9.00281067,31.57838055,67.17952559
4,122,Genbank,F25-2193,CIAT-BH-22-0521,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.62202678,10.94378898,89.05621102,9.055084304,31.86231547,66.5730951
4,123,Genbank,F25-2574,CIAT-326,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,91.67249825,13.39088534,86.60911466,28.60156825,39.48848273,56.2323033
4,124,Genbank,F25-2574,CIAT-326,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,91.68083192,12.95729083,87.04270917,28.6458768,38.38394148,55.07818776
4,125,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,93.3,11.3,88.7,0.0,0.0,76.1
4,125,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.3,11.3,88.7,0.0,0.0,76.1
4,125,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.3,11.3,88.7,0.0,0.0,76.1
4,125,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,29,93.3,11.3,88.7,0.0,0.0,76.1
4,125,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,30,93.3,11.3,88.7,0.0,0.0,76.1
4,126,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,93.8,11.5,88.5,0.0,0.0,76.1
4,126,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.8,11.5,88.5,0.0,0.0,76.1
4,126,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.8,11.5,88.5,0.0,0.0,76.1
4,126,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,29,93.8,11.5,88.5,0.0,0.0,76.1
4,126,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,30,93.8,11.5,88.5,0.0,0.0,76.1
4,127,Genbank,F25-2575,CIAT-415,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,92.0,21.24289414,78.75710586,26.95773609,25.37871278,41.71108525
4,128,Genbank,F25-2575,CIAT-415,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.8732507,19.2881855,80.7118145,26.95773609,25.17044227,42.68538652
4,129,Genbank,F25-2576,CIAT-416,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.40343862,10.76909636,89.23090364,26.83737782,24.61392416,46.38298015
4,130,Genbank,F25-2576,CIAT-416,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.45427286,10.74615599,89.25384401,26.83737782,23.34699537,44.53640422
4,131,Genbank,F25-2577,CIAT-517,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,91.03448276,13.69492173,86.30507827,23.68402656,26.72725226,45.87051567
4,132,Genbank,F25-2577,CIAT-517,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,91.13177365,13.67707581,86.32292419,23.68402656,26.32282782,45.34551304
4,133,Genbank,F25-2578,CIAT-563,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,28,92.94423346,12.97101742,87.02898258,21.85730465,29.99083879,51.01815447
4,134,Genbank,F25-2578,CIAT-563,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,28,93.05138972,12.80419213,87.19580787,21.85730465,30.57953644,51.85782454
4,135,Genbank,F25-2579,CIAT-789,Fabales,Fabaceae,Zornia,latifolia,Zornia latifolia,Herbaceous_legumes,28,88.95110489,8.519336184,91.48066382,14.78857004,24.83226537,49.4407795
4,136,Genbank,F25-2579,CIAT-789,Fabales,Fabaceae,Zornia,latifolia,Zornia latifolia,Herbaceous_legumes,28,88.7445022,8.370522279,91.62947772,14.78857004,24.87548941,52.7229185
4,137,Genbank,F25-2580,CIAT-2085,Fabales,Fabaceae,Stylosanthes,seabrana,Stylosanthes seabrana,Herbaceous_legumes,28,91.95402299,9.25897764,90.74102236,18.70996375,37.03959724,56.49795979
4,138,Genbank,F25-2580,CIAT-2085,Fabales,Fabaceae,Stylosanthes,seabrana,Stylosanthes seabrana,Herbaceous_legumes,28,91.99160168,9.403072633,90.59692737,18.70996375,38.79115809,57.8648031
4,139,Genbank,F25-2581,CIAT-2690,Fabales,Fabaceae,Stylosanthes,angustifolia,Stylosanthes angustifolia,Herbaceous_legumes,28,90.92453773,9.620171759,90.37982824,17.54314001,38.19609992,60.48539202
4,140,Genbank,F25-2581,CIAT-2690,Fabales,Fabaceae,Stylosanthes,angustifolia,Stylosanthes angustifolia,Herbaceous_legumes,28,91.10177964,9.282515254,90.71748475,17.54314001,38.5888968,59.69515569
4,141,Genbank,F25-2582,CIAT-4069,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,92.24465321,14.3679293,85.6320707,20.83137982,32.4010087,50.50997569
4,142,Genbank,F25-2582,CIAT-4069,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,92.36152769,15.15355823,84.84644177,20.83137982,34.74222328,52.90497829
4,143,Genbank,F25-2583,CIAT-4141,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,90.88,11.91982928,88.08017072,19.79583376,28.07370229,48.46037716
4,144,Genbank,F25-2583,CIAT-4141,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.00179964,11.71955462,88.28044538,19.16817574,27.89961768,49.82910966
4,145,Genbank,F25-2584,CIAT-4532,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.03159368,12.06619846,87.93380154,18.9362818,24.10088015,48.02170794
4,146,Genbank,F25-2584,CIAT-4532,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.08237529,11.86951978,88.13048022,18.9362818,24.5616537,48.61117918
4,147,Genbank,F25-2585,CIAT-4537,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.25154969,12.06614445,87.93385555,25.08438089,28.16909679,51.30312744
4,148,Genbank,F25-2585,CIAT-4537,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.19468319,12.06132089,87.93867911,25.08438089,27.87179498,47.95678606
4,149,Genbank,F25-2586,CIAT-7289,Fabales,Fabaceae,Chamaecrista,mimosoides,Chamaecrista mimosoides,Herbaceous_legumes,28,91.45,5.863928698,94.1360713,18.55944373,37.05595298,58.07161357
4,150,Genbank,F25-2586,CIAT-7289,Fabales,Fabaceae,Chamaecrista,mimosoides,Chamaecrista mimosoides,Herbaceous_legumes,28,91.36259122,5.632495474,94.36750453,18.55944373,36.01752524,56.83592424
4,151,Genbank,F25-2587,CIAT-7826,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,28,90.74277717,8.261360626,91.73863937,21.70179375,29.58125848,53.01180437
4,152,Genbank,F25-2587,CIAT-7826,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,28,90.77092291,8.384203587,91.61579641,21.70179375,29.56577513,54.12610002
4,153,Genbank,F25-2588,CIAT-8014,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,91.32260322,8.911631019,91.08836898,21.18340649,31.01340151,56.56295091
4,154,Genbank,F25-2588,CIAT-8014,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,91.30521687,8.952737802,91.0472622,21.18340649,29.0172543,53.19378383
4,155,Genbank,F25-2589,CIAT-8849,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,90.24,9.594984572,90.40501543,17.57023385,27.22743192,52.25595779
4,156,Genbank,F25-2589,CIAT-8849,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,90.2709729,9.638339373,90.36166063,17.57023385,25.65534294,51.6544922
4,157,Genbank,F25-2590,CIAT-9326,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,91.94080592,7.727001032,92.27299897,18.83906509,32.05167123,49.51312019
4,158,Genbank,F25-2590,CIAT-9326,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,92.07079292,7.781339999,92.21866,18.83906509,33.18511977,50.47127337
4,159,Genbank,F25-2591,CIAT-9337,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,92.13157369,8.786604645,91.21339536,22.45780061,26.15941458,46.74297958
4,160,Genbank,F25-2591,CIAT-9337,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,92.20311875,8.719775078,91.28022492,22.45780061,26.04631785,47.50316973
4,161,Genbank,F25-2592,CIAT-9350,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,91.0726782,7.58605569,92.41394431,21.99387384,29.62497073,49.65055275
4,162,Genbank,F25-2592,CIAT-9350,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,91.31260622,7.564130673,92.43586933,21.99387384,29.91855344,49.79905383
4,163,Genbank,F25-2593,CIAT-9352,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,93.3220034,9.332756194,90.66724381,22.91297307,30.92834653,55.45730519
4,164,Genbank,F25-2593,CIAT-9352,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,93.49065093,9.47378551,90.52621449,22.72636934,31.20276528,57.43780741
4,165,Genbank,F25-2594,CIAT-9472,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,92.05079492,10.07541438,89.92458562,18.2131397,24.22314912,51.00615057
4,166,Genbank,F25-2594,CIAT-9472,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,92.14157169,10.22639163,89.77360837,18.2131397,25.92241325,47.92773074
4,167,Genbank,F25-2595,CIAT-9531,Fabales,Fabaceae,Indigofera,spicata,Indigofera spicata,Herbaceous_legumes,28,91.72165567,16.40530513,83.59469487,20.55277496,25.71391134,43.30245075
4,168,Genbank,F25-2595,CIAT-9531,Fabales,Fabaceae,Indigofera,spicata,Indigofera spicata,Herbaceous_legumes,28,91.47511493,15.97323055,84.02676945,20.55277496,25.16561848,42.03990575
4,169,Genbank,F25-2596,CIAT-10026,Fabales,Fabaceae,Stylosanthes,seabrana,Stylosanthes seabrana,Herbaceous_legumes,28,92.75144971,9.90671487,90.09328513,16.29399375,35.01632533,56.31724449
4,170,Genbank,F25-2596,CIAT-10026,Fabales,Fabaceae,Stylosanthes,seabrana,Stylosanthes seabrana,Herbaceous_legumes,28,92.74217735,10.03507019,89.96492981,16.29399375,33.97245319,58.17786772
4,171,Genbank,F25-2597,CIAT-12411,Fabales,Fabaceae,Stylosanthes,sympodialis,Stylosanthes sympodialis,Herbaceous_legumes,28,91.69166167,11.95776032,88.04223968,17.93763784,33.35711653,59.84167667
4,172,Genbank,F25-2597,CIAT-12411,Fabales,Fabaceae,Stylosanthes,sympodialis,Stylosanthes sympodialis,Herbaceous_legumes,28,91.75082492,11.59920616,88.40079384,17.93763784,35.23850927,62.3881365
4,173,Genbank,F25-2598,CIAT-13494,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,28,91.71082892,10.89714137,89.10285863,21.07617968,23.51985913,51.17510205
4,174,Genbank,F25-2598,CIAT-13494,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,28,91.62167566,10.863331,89.136669,21.07617968,23.2929544,50.26387644
4,175,Genbank,F25-2599,CIAT-13562,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,28,91.76164767,14.59211655,85.40788345,18.55661144,27.30491827,48.93826659
4,176,Genbank,F25-2599,CIAT-13562,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,28,91.86244127,15.01531125,84.98468875,18.55661144,27.66518447,51.69265585
4,177,Genbank,F25-2600,CIAT-13593,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,90.70185963,10.37179103,89.62820897,16.64819845,42.86543156,58.87300675
4,178,Genbank,F25-2600,CIAT-13593,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,90.71557066,10.58799856,89.41200144,16.64819845,42.42830399,57.71642016
4,179,Genbank,F25-2601,CIAT-13608,Fabales,Fabaceae,Desmodium,incanum,Desmodium incanum,Herbaceous_legumes,28,92.33459924,9.766400206,90.23359979,17.5775175,44.62612732,58.51360874
4,180,Genbank,F25-2601,CIAT-13608,Fabales,Fabaceae,Desmodium,incanum,Desmodium incanum,Herbaceous_legumes,28,92.88355822,10.18829092,89.81170908,17.5775175,44.81891995,60.51901901
4,181,Genbank,F25-2602,CIAT-18277,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,28,89.66413435,10.88317298,89.11682702,21.9401464,32.66799286,51.31534157
4,182,Genbank,F25-2602,CIAT-18277,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,28,89.9910009,9.773304922,90.22669508,21.9401464,32.18717684,48.59846477
4,183,Genbank,F25-2603,CIAT-18952,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,28,90.28485757,17.74570271,82.25429729,16.68180624,41.73947776,48.97461106
4,184,Genbank,F25-2603,CIAT-18952,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,28,90.4009599,18.43900578,81.56099422,16.63454072,40.24238981,47.3171395
4,185,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,93.3,11.3,88.7,0.0,0.0,76.1
4,185,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.3,11.3,88.7,0.0,0.0,76.1
4,185,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.3,11.3,88.7,0.0,0.0,76.1
4,185,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,29,93.3,11.3,88.7,0.0,0.0,76.1
4,185,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,30,93.3,11.3,88.7,0.0,0.0,76.1
4,186,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,93.8,11.5,88.5,0.0,0.0,76.1
4,186,Jacobo Arango/Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.8,11.5,88.5,0.0,0.0,76.1
4,186,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,28,93.8,11.5,88.5,0.0,0.0,76.1
4,186,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,29,93.8,11.5,88.5,0.0,0.0,76.1
4,186,Jacobo Arango/ Alejandro Montoya,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,30,93.8,11.5,88.5,0.0,0.0,76.1
4,187,Genbank,F25-2604,CIAT-18953,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,89.52,13.61454923,86.38545077,13.46691821,44.85763775,52.56458331
4,188,Genbank,F25-2604,CIAT-18953,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,89.55313406,10.32787624,89.67212376,13.46691821,44.56453144,52.86756172
4,189,Genbank,F25-2605,CIAT-18954,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,92.92141572,18.88991662,81.11008338,17.60529835,45.5644788,53.16702551
4,190,Genbank,F25-2605,CIAT-18954,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,92.96070393,21.67823913,78.32176087,17.60529835,44.09614901,49.91583297
4,191,Genbank,F25-2606,CIAT-19198,Fabales,Fabaceae,Tephrosia,villosa,Tephrosia villosa,Herbaceous_legumes,29,90.54472764,12.19806906,87.80193094,26.99802394,33.60240728,51.80362673
4,192,Genbank,F25-2606,CIAT-19198,Fabales,Fabaceae,Tephrosia,villosa,Tephrosia villosa,Herbaceous_legumes,29,90.54094591,10.44704853,89.55295147,26.99802394,33.57191099,51.64828408
4,193,Genbank,F25-2607,CIAT-19460,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,91.01449275,8.004031197,91.9959688,21.69628458,33.90170078,53.94964439
4,194,Genbank,F25-2607,CIAT-19460,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,91.05268419,12.84854442,87.15145558,21.69628458,33.50000278,53.09468033
4,195,Genbank,F25-2608,CIAT-20044,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,29,92.12157568,11.94212961,88.05787039,27.96478552,25.26758731,44.20562716
4,196,Genbank,F25-2608,CIAT-20044,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,29,92.23077692,11.11889809,88.88110191,27.96478552,24.17608357,49.99131291
4,197,Genbank,F25-2609,CIAT-22423,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.5,11.40101993,88.59898007,27.74472182,27.76521099,49.2720946
4,198,Genbank,F25-2609,CIAT-22423,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.71185763,12.70082279,87.29917721,27.74472182,26.80006876,46.91132612
4,199,Genbank,F25-2610,CIAT-22480,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,92.55446732,15.38883498,84.61116502,26.98075692,27.25312308,45.0150221
4,200,Genbank,F25-2610,CIAT-22480,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,92.4037981,7.965382704,92.0346173,26.98075692,27.7478869,45.99934999
4,201,Genbank,F25-2611,CIAT-23116,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,29,92.5814837,10.76856967,89.23143033,18.22528988,36.93640957,58.82616843
4,202,Genbank,F25-2611,CIAT-23116,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,29,92.55,10.96517977,89.03482023,18.22528988,36.89658549,60.71335691
4,203,Genbank,F25-2612,CIAT-23416,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,29,92.78144371,12.35644188,87.64355812,18.14271529,40.90614806,56.80832741
4,204,Genbank,F25-2612,CIAT-23416,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,29,92.83358321,12.19119272,87.80880728,18.14271529,41.33327014,56.79587457
4,205,Genbank,F25-2613,CIAT-23806,Fabales,Fabaceae,Desmodium,angustifolium,Desmodium angustifolium,Herbaceous_legumes,29,92.75072493,9.819417471,90.18058253,13.60322728,35.46605763,58.98550734
4,206,Genbank,F25-2613,CIAT-23806,Fabales,Fabaceae,Desmodium,angustifolium,Desmodium angustifolium,Herbaceous_legumes,29,92.78144371,10.03398865,89.96601135,13.39108811,36.7232252,58.66448366
4,207,Genbank,F25-2614,CIAT-24104,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,29,92.24387806,13.03822577,86.96177423,26.64170878,26.43820876,45.16684591
4,208,Genbank,F25-2614,CIAT-24104,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,29,92.35152969,13.10713049,86.89286951,26.64170878,25.53618553,45.31729099
4,209,Genbank,F25-2615,CIAT-24565,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.04,11.43523606,88.56476394,23.16338663,30.78779607,49.24363864
4,210,Genbank,F25-2615,CIAT-24565,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.10494753,11.40732805,88.59267195,23.16107144,31.21100553,49.97601993
4,211,Genbank,F25-2616,CIAT-33561,Fabales,Fabaceae,Desmodium,wigginsii,Desmodium wigginsii,Herbaceous_legumes,29,91.83081692,9.838384938,90.16161506,16.2936559,35.8552484,53.77150408
4,212,Genbank,F25-2616,CIAT-33561,Fabales,Fabaceae,Desmodium,wigginsii,Desmodium wigginsii,Herbaceous_legumes,29,91.92080792,9.979866137,90.02013386,16.2936559,36.37144762,55.59832078
4,213,Genbank,F25-2617,CIAT-34038,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,91.75494703,12.28167067,87.71832933,20.56824412,24.04917497,46.16750937
4,214,Genbank,F25-2617,CIAT-34038,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,91.82327069,12.20789474,87.79210526,20.56824412,24.59806746,47.74950224
4,215,Genbank,F25-2618,CIAT-34040,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,90.72185563,12.74896054,87.25103946,25.5636915,22.85370059,41.94484888
4,216,Genbank,F25-2618,CIAT-34040,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,90.59,12.87284823,87.12715177,25.5636915,22.44765848,42.0051425
4,217,Genbank,F25-2619,CIAT-34042,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.06089391,12.35177866,87.64822134,24.70704998,23.32593852,49.68867385
4,218,Genbank,F25-2619,CIAT-34042,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.08089191,12.38471673,87.61528327,24.70704998,23.4147663,48.23156371
4,219,Genbank,F25-2620,CIAT-34044,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.60503698,10.3460043,89.6539957,22.3628054,21.10603306,55.23353182
4,220,Genbank,F25-2620,CIAT-34044,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.54422789,10.53258654,89.46741346,22.3628054,20.23862974,53.30039912
4,221,Genbank,F25-2621,CIAT-34148,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,29,89.59312206,10.26019192,89.73980808,23.28788448,27.18308226,44.08476708
4,222,Genbank,F25-2621,CIAT-34148,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,29,89.49210158,10.26121774,89.73878226,23.28788448,28.45967384,45.40758921
4,223,Genbank,F25-2622,CIAT-34159,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.56188762,12.16568135,87.83431865,22.86358872,22.21471082,48.13623771
4,224,Genbank,F25-2622,CIAT-34159,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.40287914,11.82195977,88.17804023,22.86358872,22.46971514,49.135566
4,225,Genbank,F25-2623,CIAT-34347,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,89.46210758,11.92038605,88.07961395,32.50938499,23.31284213,43.22372754
4,226,Genbank,F25-2623,CIAT-34347,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,89.52314306,12.07558493,87.92441507,32.42041442,27.22562713,42.12928707
4,227,Genbank,F25-1692,CIAT-23715,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,29,93.76374175,5.199855362,94.80014464,16.813217,58.10429458,64.69971686
