subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
3,130,Genetic bank,F25-1652,CIAT-822,Fabales,Fabaceae,Calopogonium,mucunoides,Calopogonium mucunoides,Herbaceous_legumes,23,47,2,2,130,41.04997748,80.56744708,5.70594687,11.98922454,13.9,14.88097857,171.256671,-325.602858,56.16916271,45.37128077
3,131,Genetic bank,F25-1652,CIAT-822,Fabales,Fabaceae,Calopogonium,mucunoides,Calopogonium mucunoides,Herbaceous_legumes,23,47,2,3,131,41.54997748,81.56744708,5.692346915,12.09514205,13.7,14.82839354,173.3130047,-264.4695904,59.1054618,43.48081142
3,132,Genetic bank,F25-1653,CIAT-852,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,1,132,19.04997748,38.56744708,2.324097253,5.056542996,12.2,13.11090928,82.24460438,-159.7977157,36.13471036,29.84115649
3,133,Genetic bank,F25-1653,CIAT-852,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,2,133,20.54997748,40.56744708,2.465997298,5.268443041,12,12.98687352,86.45771542,-50.43260383,78.37938955,14.32539117
3,134,Genetic bank,F25-1653,CIAT-852,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,3,134,20.04997748,39.56744708,2.426047275,5.158493019,12.1,13.03721468,84.37709203,-201.1626021,35.34766451,31.12064907
3,135,Genetic bank,F25-1654,CIAT-907,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,23,47,2,1,135,31.04997748,77.06744708,4.098597027,11.46139216,13.2,14.87189806,165.7944571,-359.8884011,78.59026811,31.37383704
3,136,Genetic bank,F25-1654,CIAT-907,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,23,47,2,2,136,29.04997748,73.06744708,3.892696982,11.02352706,13.4,15.08678283,157.0322634,218.5469781,48.28481853,49.06535276
3,137,Genetic bank,F25-1654,CIAT-907,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,23,47,2,3,137,28.04997748,68.76744708,3.78674696,10.4236945,13.5,15.15789076,147.850037,-351.2644099,70.37511525,31.84498812
3,138,Genetic bank,F25-1655,CIAT-1992,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,23,47,2,1,138,34.04997748,79.56744708,4.05194732,10.33335812,11.9,12.98691677,171.9972141,155.1832022,41.23300054,54.17295549
3,139,Genetic bank,F25-1655,CIAT-1992,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,23,47,2,2,139,33.54997748,78.56744708,3.99244732,10.02478825,11.9,12.75946797,169.9374624,144.4055562,39.57181415,54.79434428
