subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
2,19,Genetic bank,F24-3614,ABC-442,Fabales,Fabaceae,Centrosema,molle x acutifolium,Centrosema molle x acutifolium,Herbaceous_legumes,14,34,1,2,20,35.99027475,68.51427303,5.398541212,11.51305289,15.0,18.8,145.7515551,5.324409989,51.42608065,47.62546361
2,20,Genetic bank,F24-3614,ABC-442,Fabales,Fabaceae,Centrosema,molle x acutifolium,Centrosema molle x acutifolium,Herbaceous_legumes,14,34,1,3,21,34.22026124,67.1867629,5.098818924,11.23058823,14.9,18.6,143.01326,-7.083763074,58.64722525,40.76126227
2,21,Genetic bank,F24-3615,ABC-466,Fabales,Fabaceae,Vigna,umbellata,Vigna umbellata,Herbaceous_legumes,14,34,1,1,22,43.51283217,85.3294014,6.309360665,14.29632539,14.5,19.1,183.9420848,17.34882967,49.12948826,62.72845474
2,22,Genetic bank,F24-3615,ABC-466,Fabales,Fabaceae,Vigna,umbellata,Vigna umbellata,Herbaceous_legumes,14,34,1,2,23,43.51283217,84.88689802,6.39638633,14.25745884,14.7,19.0,182.9516103,18.41680629,48.61289722,63.2100588
2,23,Genetic bank,F24-3615,ABC-466,Fabales,Fabaceae,Vigna,umbellata,Vigna umbellata,Herbaceous_legumes,14,34,1,3,24,43.95533555,84.88689802,6.461434326,14.27936276,14.7,19.1,182.8784881,28.29090195,45.46539139,67.66278224
2,24,Genetic bank,F24-3616,ABC-715,Fabales,Fabaceae,Canavalia,ensiformis,Canavalia ensiformis,Herbaceous_legumes,14,34,1,1,25,36.8752815,72.05430006,5.346915818,11.7494972,14.5,18.2,158.9933615,-8.874719599,47.5129109,54.56657951
2,25,Genetic bank,F24-3616,ABC-715,Fabales,Fabaceae,Canavalia,ensiformis,Canavalia ensiformis,Herbaceous_legumes,14,34,1,2,26,36.8752815,71.61179668,5.310040537,11.66682281,14.4,18.3,157.9222093,6.462981465,42.20038399,60.96700217
2,26,Genetic bank,F24-3616,ABC-715,Fabales,Fabaceae,Canavalia,ensiformis,Canavalia ensiformis,Herbaceous_legumes,14,34,1,3,27,39.08779839,75.1518237,5.667730767,12.23138337,14.5,18.2,165.8282859,1.595020314,45.7948818,58.93560198
2,27,Genetic bank,F24-3617,ABC-887,Fabales,Fabaceae,Calopogonium,mucunoides,Calopogonium mucunoides,Herbaceous_legumes,14,34,1,1,28,32.45024772,63.2042325,4.835086911,10.40155815,14.9,18.1,137.0773723,-1.202499079,40.76095477,55.34439728
2,28,Genetic bank,F24-3617,ABC-887,Fabales,Fabaceae,Calopogonium,mucunoides,Calopogonium mucunoides,Herbaceous_legumes,14,34,1,2,29,32.00774435,62.76172912,4.737146163,10.88794312,14.8,20.0,136.1721179,-2.865621333,43.25762065,54.61054459
2,29,Genetic bank,F24-3617,ABC-887,Fabales,Fabaceae,Calopogonium,mucunoides,Calopogonium mucunoides,Herbaceous_legumes,14,34,1,3,30,33.33525448,63.2042325,4.800276645,10.74420327,14.4,19.9,137.1322033,-4.045724064,43.09748604,54.08982426
2,30,Genetic bank,F24-3618,ABC-923,Fabales,Fabaceae,Galactia,latisiliqua,Galactia latisiliqua,Herbaceous_legumes,14,34,1,1,31,41.30031528,91.52444869,5.947245401,15.54005488,14.4,19.1,197.0795948,31.95009546,49.05266548,68.21729209
2,31,Genetic bank,F24-3618,ABC-923,Fabales,Fabaceae,Galactia,latisiliqua,Galactia latisiliqua,Herbaceous_legumes,14,34,1,2,32,42.18532204,91.96695207,5.99031573,15.39904381,14.2,18.9,197.9533035,11.56125753,56.47105951,58.69468533
2,32,Genetic bank,F24-3618,ABC-923,Fabales,Fabaceae,Galactia,latisiliqua,Galactia latisiliqua,Herbaceous_legumes,14,34,1,3,33,41.30031528,91.96695207,5.905945086,15.48193944,14.3,18.9,197.9928625,22.65249287,52.18110047,63.8748468
2,33,Genetic bank,F24-3619,ABC-3813,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Herbaceous_legumes,14,34,1,1,34,18.732643,33.55650617,2.697500593,5.54368232,14.4,19.2,72.01500147,-40.03909975,51.63374008,23.04151273
2,34,Genetic bank,F24-3619,ABC-3813,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Herbaceous_legumes,14,34,1,2,35,20.06015314,35.76902306,2.948842511,5.949236666,14.7,19.1,76.7785837,-42.21535336,58.45628742,21.84555256
2,35,Genetic bank,F24-3619,ABC-3813,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Herbaceous_legumes,14,34,1,3,36,18.29013963,33.99900955,2.725230804,5.741333829,14.9,19.2,72.96464984,-36.32919611,49.12770517,25.08029028
2,36,Genetic bank,F24-3620,ABC-5512,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,1,37,43.95533555,77.80684397,6.373523655,13.04227081,14.5,19.7,168.448223,19.48808203,45.06602514,62.65454685
2,37,Genetic bank,F24-3620,ABC-5512,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,2,38,43.95533555,76.47933384,6.417478991,12.79218265,14.6,19.6,165.7729139,14.531591,45.94068111,60.35547849
2,38,Genetic bank,F24-3620,ABC-5512,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,3,39,42.62782542,76.92183722,6.266290337,13.02221066,14.7,19.7,166.6987232,9.129133442,48.78287227,57.84954855
2,39,Genetic bank,F24-3621,ABC-5568,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,14,34,1,1,40,34.66276461,68.51427303,4.95677534,11.42241345,14.3,19.1,149.5673254,1.786042502,58.52151102,42.60867394
2,40,Genetic bank,F24-3621,ABC-5568,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,14,34,1,2,41,35.10526799,68.07176966,5.230684931,11.52728675,14.9,19.1,148.6310505,11.1451152,52.3511696,48.07764807
2,41,Genetic bank,F24-3621,ABC-5568,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,14,34,1,3,42,35.10526799,68.07176966,5.195579663,11.52514798,14.8,19.2,148.5122644,4.495734087,56.8980424,44.19208221
2,42,Genetic bank,F24-3622,ABC-5657,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,1,43,38.20279164,69.84178317,5.042768496,10.9908989,13.2,18.8,152.0723419,22.33999072,41.21584487,58.06359499
2,43,Genetic bank,F24-3622,ABC-5657,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,2,44,40.41530853,72.05430006,5.2135748,11.1933442,12.9,18.9,156.9212175,-2.760788774,54.76865663,44.50917406
2,44,Genetic bank,F24-3622,ABC-5657,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,3,45,39.53030177,73.82431357,5.217999834,11.69956806,13.2,18.9,160.7759864,12.40328367,48.35031745,52.69777318
2,45,Genetic bank,F24-3623,ABC-5744,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,14,34,1,1,46,33.77775786,59.2217021,4.999108163,10.08789701,14.8,20.0,126.4729748,-4.021111207,52.80079329,40.80158561
2,46,Genetic bank,F24-3623,ABC-5744,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,14,34,1,2,47,33.33525448,59.2217021,5.066958681,10.27013465,15.2,20.1,126.4729748,-16.06684595,64.6100087,33.94635797
2,47,Genetic bank,F24-3623,ABC-5744,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,14,34,1,3,48,34.22026124,60.99171561,5.030378402,10.35789782,14.7,19.9,130.2790292,3.089392438,49.33220511,44.84817324
2,48,Genetic bank,F24-3624,ABC-7131,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,14,34,1,1,49,17.40513287,34.8840163,2.575959665,5.722158683,14.8,18.0,75.58652453,-28.08487219,59.72336889,20.76029382
2,49,Genetic bank,F24-3624,ABC-7131,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,14,34,1,2,50,19.61764976,39.30905008,2.824941565,6.310319423,14.4,17.7,85.1916885,-19.21244871,52.10023001,26.24921861
2,50,Genetic bank,F24-3624,ABC-7131,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,14,34,1,3,51,19.61764976,39.75155346,2.844559215,6.40826017,14.5,17.7,86.16791418,-25.61329788,62.32101714,22.28933326
2,53,Genetic bank,F24-3625,ABC-7318,Fabales,Fabaceae,Canavalia,sp.,Canavalia sp.,Herbaceous_legumes,14,34,1,1,54,41.30031528,86.21440816,5.410341302,13.49487802,13.1,18.0,186.4046746,-10.94844366,53.80474351,54.22821957
2,54,Genetic bank,F24-3625,ABC-7318,Fabales,Fabaceae,Canavalia,sp.,Canavalia sp.,Herbaceous_legumes,14,34,1,2,55,38.64529502,83.55938789,5.101178942,13.23062975,13.2,18.1,180.7003437,-51.70002909,76.46894741,37.416153
2,55,Genetic bank,F24-3625,ABC-7318,Fabales,Fabaceae,Canavalia,sp.,Canavalia sp.,Herbaceous_legumes,14,34,1,3,56,37.31778488,79.13435411,4.88862982,12.41561228,13.1,18.0,171.2679453,-1.249233237,46.14611515,58.22962883
2,56,Genetic bank,F24-3626,ABC-7395,Fabales,Fabaceae,Galactia,striata,Galactia striata,Herbaceous_legumes,14,34,1,1,57,33.77775786,72.93930681,4.424886279,11.70893439,13.1,18.6,158.8802189,-18.32257862,58.99194145,43.23474291
2,57,Genetic bank,F24-3626,ABC-7395,Fabales,Fabaceae,Galactia,striata,Galactia striata,Herbaceous_legumes,14,34,1,2,58,34.66276461,75.59432708,4.610147694,12.0187605,13.3,18.1,164.729349,13.78893674,44.66277475,58.6402424
2,58,Genetic bank,F24-3626,ABC-7395,Fabales,Fabaceae,Galactia,striata,Galactia striata,Herbaceous_legumes,14,34,1,3,59,33.33525448,72.05430006,4.433588846,11.364298,13.3,17.9,157.0465846,-44.2438609,80.42192809,30.79900773
2,59,Genetic bank,F24-3627,ABC-7648,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,14,34,1,1,60,39.53030177,78.24934735,5.217999834,12.61333754,13.2,19.1,169.999017,14.83089214,42.04544793,65.17435179
2,60,Genetic bank,F24-3627,ABC-7648,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,14,34,1,2,61,38.20279164,76.92183722,5.119174079,12.43707369,13.4,18.9,166.9814837,9.271523302,42.9218523,62.90112588
2,61,Genetic bank,F24-3627,ABC-7648,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,14,34,1,3,62,40.41530853,79.13435411,5.334820726,12.65272034,13.2,18.9,171.9904615,-77.10351554,99.69918076,27.5823725
2,62,Genetic bank,F24-3628,ABC-7746,Fabales,Fabaceae,Crotalaria,paulina,Crotalaria paulina,Herbaceous_legumes,14,34,1,1,63,35.99027475,73.82431357,4.750716267,11.48517518,13.2,17.8,160.1908116,0.223251088,43.69439627,57.03613192
2,63,Genetic bank,F24-3628,ABC-7746,Fabales,Fabaceae,Crotalaria,paulina,Crotalaria paulina,Herbaceous_legumes,14,34,1,2,64,37.76028826,74.70932033,5.022118339,11.82074024,13.3,18.4,162.1759736,-17.66263084,52.01228398,49.33447116
2,64,Genetic bank,F24-3628,ABC-7746,Fabales,Fabaceae,Crotalaria,paulina,Crotalaria paulina,Herbaceous_legumes,14,34,1,3,65,36.43277813,73.38181019,4.809126713,11.45995248,13.2,18.0,159.326108,25.22341073,36.69813203,67.80120066
2,65,Genetic bank,F24-3629,ABC-7813,Fabales,Fabaceae,Indigofera,cryptantha,Indigofera cryptantha,Herbaceous_legumes,14,34,1,1,66,43.95533555,94.17946896,6.241657648,16.58782913,14.2,20.6,208.6705171,-75.91089829,79.89091575,46.00414977
2,66,Genetic bank,F24-3629,ABC-7813,Fabales,Fabaceae,Indigofera,cryptantha,Indigofera cryptantha,Herbaceous_legumes,14,34,1,2,67,42.62782542,91.96695207,6.053151209,16.16767217,14.2,20.5,203.9312292,15.04447512,48.49762067,73.92290164
2,67,Genetic bank,F24-3629,ABC-7813,Fabales,Fabaceae,Indigofera,cryptantha,Indigofera cryptantha,Herbaceous_legumes,14,34,1,3,69,43.95533555,92.40945545,6.241657648,16.22320635,14.2,20.6,204.912454,-93.7506103,88.76275683,40.52825017
2,68,Genetic bank,F24-3630,ABC-7831,Fabales,Fabaceae,Tephrosia,rhodesica,Tephrosia rhodesica,Shrub_Trees,14,34,1,1,70,38.20279164,77.80684397,5.692215954,14.20708721,14.9,21.5,166.2628217,5.626707872,59.57474455,50.95891875
2,69,Genetic bank,F24-3630,ABC-7831,Fabales,Fabaceae,Tephrosia,rhodesica,Tephrosia rhodesica,Shrub_Trees,14,34,1,2,71,39.08779839,77.80684397,5.863169759,14.2264836,15.0,21.6,166.2628217,-13.94701198,74.53298548,40.78743523
2,70,Genetic bank,F24-3630,ABC-7831,Fabales,Fabaceae,Tephrosia,rhodesica,Tephrosia rhodesica,Shrub_Trees,14,34,1,3,72,38.20279164,77.3643406,5.845027121,14.26476015,15.3,21.5,165.2841943,25.74985413,49.62197748,61.4159117
2,71,Genetic bank,F24-3631,ABC-7894,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,14,34,1,1,73,37.76028826,76.47933384,4.795556609,11.95858004,12.7,18.5,163.8134884,-41.69619653,60.96080095,42.01791638
2,72,Genetic bank,F24-3631,ABC-7894,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,14,34,1,2,74,37.76028826,76.47933384,4.98435805,12.14738148,13.2,18.5,163.7480023,6.811953385,42.03899829,61.86745133
2,73,Genetic bank,F24-3631,ABC-7894,Fabales,Fabaceae,Canavalia,brasiliensis,Canavalia brasiliensis,Herbaceous_legumes,14,34,1,3,75,18.29013963,32.22899603,2.652070246,5.370147245,14.5,19.5,68.96334978,-84.32959451,46.76397584,24.57232993
2,74,Genetic bank,F24-3632,ABC-7991,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,14,34,1,1,76,28.9102207,64.97424601,4.914737519,12.30786271,17.0,20.5,139.6779436,-79.13610559,88.37294537,29.9398691
2,75,Genetic bank,F24-3632,ABC-7991,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,14,34,1,2,77,28.9102207,65.41674939,4.828006857,12.20232565,16.7,20.2,140.6573212,-93.8509234,108.4854832,24.18490386
2,76,Genetic bank,F24-3632,ABC-7991,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,14,34,1,3,78,28.02521394,64.97424601,4.708235942,12.17194042,16.8,20.2,139.7896859,-37.74644181,56.77211017,46.12736661
2,77,Genetic bank,F24-3633,ABC-8202,Fabales,Fabaceae,Chamaecrista,rotundifolia,Chamaecrista rotundifolia,Herbaceous_legumes,14,34,1,1,79,44.39783893,73.38181019,6.304493128,11.9853515,14.2,19.6,158.2713327,1.706825327,47.1593864,54.8146276
2,78,Genetic bank,F24-3633,ABC-8202,Fabales,Fabaceae,Chamaecrista,rotundifolia,Chamaecrista rotundifolia,Herbaceous_legumes,14,34,1,2,80,45.28284569,76.03683046,6.203749859,12.3853008,13.7,20.1,163.9322122,-20.20274812,59.67930081,44.74279669
2,79,Genetic bank,F24-3633,ABC-8202,Fabales,Fabaceae,Chamaecrista,rotundifolia,Chamaecrista rotundifolia,Herbaceous_legumes,14,34,1,3,81,45.72534906,75.59432708,6.218647473,12.04309819,13.6,19.5,163.0759218,-20.36868124,58.16433581,44.66651723
2,80,Genetic bank,F24-3634,ABC-9189,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,14,34,1,1,82,35.10526799,69.39927979,5.581737611,12.8177741,15.9,21.1,150.4096833,-2.191602856,46.50833164,59.73139889
2,81,Genetic bank,F24-3634,ABC-9189,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,14,34,1,2,83,,,,,15.6,20.8,,,,
2,82,Genetic bank,F24-3634,ABC-9189,Fabales,Fabaceae,Indigofera,suffruticosa,Indigofera suffruticosa,Herbaceous_legumes,14,34,1,3,84,35.54777137,68.51427303,5.687643419,12.80840778,16.0,21.6,148.5509849,-18.90439749,52.25421338,53.14572217
2,83,Genetic bank,F24-3635,ABC-9434,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,14,34,1,1,85,41.30031528,84.44439464,6.277647923,14.2593026,15.2,18.5,185.9610167,9.280245381,55.33353621,56.74935699
2,84,Genetic bank,F24-3635,ABC-9434,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,14,34,1,2,86,41.74281866,85.77190478,6.261422799,14.40680373,15.0,18.5,188.8466746,-28.7556675,82.14244305,38.61573552
2,85,Genetic bank,F24-3635,ABC-9434,Fabales,Fabaceae,Clitoria,ternatea,Clitoria ternatea,Herbaceous_legumes,14,34,1,3,87,40.85781191,84.44439464,6.128671786,14.14860301,15.0,18.4,185.8867066,-0.010421299,59.52824367,52.32003165
2,86,Genetic bank,F24-3636,ABC-11162,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,14,34,1,1,89,43.51283217,86.65691153,5.526129686,13.37835213,12.7,18.2,189.3935784,-5.546284542,63.90443138,45.75448706
2,87,Genetic bank,F24-3636,ABC-11162,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,14,34,1,2,90,46.16785244,89.3119318,5.770981555,13.79578032,12.5,18.6,195.1572672,-11.00978112,70.19295186,42.946523
2,88,Genetic bank,F24-3636,ABC-11162,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,14,34,1,3,91,43.0703288,85.86040545,5.340720771,13.1713048,12.4,18.3,187.5777832,27.56688139,45.83997673,62.77299869
2,89,Genetic bank,F24-3637,ABC-13301,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Herbaceous_legumes,14,34,1,1,92,23.15767678,39.75155346,3.265232427,6.600601639,14.1,20.1,85.79851274,-31.75938986,62.91509228,22.64406221
2,90,Genetic bank,F24-3637,ABC-13301,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Herbaceous_legumes,14,34,1,2,93,22.71517341,39.30905008,3.270984971,6.739105196,14.4,20.9,84.89431295,-57.33060719,190.7196404,7.631200518
2,91,Genetic bank,F24-3637,ABC-13301,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Herbaceous_legumes,14,34,1,3,94,23.60018016,39.75155346,3.327625403,6.670959676,14.1,20.7,85.81565872,-59.65781226,229.8723402,6.264898419
2,92,Genetic bank,F24-3638,ABC-15401,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,1,96,44.39783893,75.1518237,6.171299611,12.10681867,13.9,19.3,161.2267604,-0.049938533,51.6007189,50.33521051
2,93,Genetic bank,F24-3638,ABC-15401,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,2,97,43.51283217,74.26681695,6.00477084,12.03255186,13.8,19.6,159.232574,-50.87035696,102.7503971,25.1079548
2,94,Genetic bank,F24-3638,ABC-15401,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,14,34,1,3,98,43.0703288,72.05430006,5.943705374,11.68253168,13.8,19.8,154.5814965,6.259906403,46.8754406,53.46741754
2,95,LMF,F25-0017,Hohenheimer-Heustandard,Forage,Forage,Hohenheimer, Heustandard,Hohenheimer Heustandard,Forage,14,34,1,1,100,23.15767678,47.71661427,3.566282225,8.306157159,15.4,19.3,208.6447312,,389.9986702,9.312682984
2,96,LMF,F25-0017,Hohenheimer-Heustandard,Forage,Forage,Hohenheimer, Heustandard,Hohenheimer Heustandard,Forage,14,34,1,2,101,21.38766327,44.61909062,3.357863134,7.864760039,15.7,19.4,195.3345871,,87.94918304,39.14822728
2,97,LMF,F25-0017,Hohenheimer-Heustandard,Forage,Forage,Hohenheimer, Heustandard,Hohenheimer Heustandard,Forage,14,34,1,3,102,21.38766327,44.17658724,3.293700144,7.714751394,15.4,19.4,193.2428522,,83.21687115,40.55289182
2,98,LMF,F25-0018,Homenheim-Concentrate,Concentrate,Concentrate,Homenheim, Concentrate,Homenheim Concentrate,Concentrate,14,34,1,1,103,26.69770381,49.48662778,4.164841794,8.768204436,15.6,20.2,220.6931414,,266.2458228,14.68685613
2,99,LMF,F25-0018,Homenheim-Concentrate,Concentrate,Concentrate,Homenheim, Concentrate,Homenheim Concentrate,Concentrate,14,34,1,2,104,28.46771732,56.56668183,4.412496185,9.919893228,15.5,19.6,,,,
2,100,LMF,F25-0018,Homenheim-Concentrate,Concentrate,Concentrate,Homenheim, Concentrate,Homenheim Concentrate,Concentrate,14,34,1,3,105,26.25520043,51.69914467,4.095811267,9.210044059,15.6,20.1,230.3758962,,78.64295838,52.18618447
2,101,LMF,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,14,34,1,1,106,20.94515989,58.77919872,3.246499784,10.09446081,15.5,18.1,,,,
2,102,LMF,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,14,34,1,2,107,20.06015314,55.23917169,3.089263583,9.667740053,15.4,18.7,117.7262632,,164.3696448,12.53515041
2,103,LMF,F25-0008,Sample-8,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,14,34,1,3,108,20.06015314,57.45168858,3.169504196,10.16172132,15.8,18.7,122.564018,,60.1468893,36.04244974
2,108,Genetic bank,F24-3536,ABC-32379,Fabales,Fabaceae,Desmanthus,pubescens,Desmanthus pubescens,Shrub_Trees,14,35,2,1,113,28.68896901,56.23480429,3.47136525,8.099065578,12.1,16.8,120.9164029,37.6764467,32.55620967,53.49104835
2,109,Genetic bank,F24-3536,ABC-32379,Fabales,Fabaceae,Desmanthus,pubescens,Desmanthus pubescens,Shrub_Trees,14,35,2,2,114,30.45898252,59.33232794,3.807372815,8.484854773,12.5,16.2,127.6277265,37.91095224,34.00935866,53.66604811
